Date,Train_Gini,Val_Gini,Test_Gini,Train_Sharpe,Val_Sharpe,Test_Sharpe,Train_WR,Val_WR,Test_WR
2023-12-10,0.1156017002299492,0.039718451483157224,0.1428571428571428,0.6060330695621142,-5.716882054089176,-1.2686448044885288,55.27777777777778,43.333333333333336,46.666666666666664
2024-01-09,0.11037022678813724,0.07388663967611331,0.013574660633484115,1.0453065365218217,-4.728613147602737,0.4885377841809748,55.13888888888889,42.22222222222222,43.333333333333336
2024-02-08,0.13915962746372101,-0.03135888501742157,-0.06878306878306883,0.6537330486414918,-3.174671904109235,2.539000799231459,55.13888888888889,43.333333333333336,50.0
2024-03-09,0.11497088414752032,0.04835390946502072,-0.2410714285714285,0.4802631153329816,-0.11743313497259852,-0.033338378483988296,53.888888888888886,46.666666666666664,46.666666666666664
2024-04-08,0.1130872820267168,-0.058641975308642014,-0.053571428571428714,-0.2556335719028379,0.8565024727324105,3.73129857336252,52.5,47.77777777777778,53.333333333333336
2024-05-08,0.07647385984427135,0.036701860231271866,0.040000000000000036,-0.19401370097964993,1.1129113590201023,-2.4127813512518865,51.94444444444445,48.888888888888886,50.0
2024-06-07,0.05059617981863784,0.02913580246913572,-0.02392344497607657,0.16610982161111193,-1.4716956883198504,2.74214617481597,51.80555555555556,48.888888888888886,53.333333333333336
2024-07-07,0.09871787944516064,-0.03699999999999992,-0.23555555555555552,1.6508049763109451,-0.1670452522941948,-8.830033320263553,53.61111111111111,48.888888888888886,36.666666666666664
2024-08-06,0.07786113426569097,-0.18168242906918863,-0.17857142857142871,1.1351544566875222,-3.5051095494482243,3.316428792693346,52.361111111111114,46.666666666666664,50.0
2024-09-05,0.09093715273490566,-0.17200000000000004,-0.12037037037037035,0.6714712460521924,-1.4724256073480002,-6.85431098104237,51.11111111111111,45.55555555555556,33.33333333333333
2024-10-05,0.09346898132781689,-0.1707075705096487,-0.2142857142857142,0.8378503535754188,-4.823374444892549,-1.2910976538027528,53.333333333333336,40.0,43.333333333333336
2024-11-04,0.06868267539121575,-0.09387351778656106,-0.21999999999999997,0.7390920761372514,-0.8442987821199182,7.826446684682215,52.77777777777778,45.55555555555556,66.66666666666666
