Date,Model_1,Model_2,Model_3,Model_4,Model_5,Average_Prob,Actual_Target,Is_Weekend,Vote_Consensus_Std
2023-07-22,0.7065926790237427,0.9047657251358032,0.6561570763587952,0.7441823482513428,0.6946695446968079,0.7412734746932983,1,1,0.09664065221861928
2023-07-23,0.619043231010437,0.8543460965156555,0.6352697610855103,0.6906280517578125,0.6821482181549072,0.6962870717048645,0,1,0.09341347618391493
2023-07-24,0.5961523056030273,0.7963848114013672,0.5975377559661865,0.6045041680335999,0.6994323134422302,0.6588022708892822,1,0,0.08832666460994562
2023-07-25,0.7365325689315796,0.809209406375885,0.6333657503128052,0.6627312302589417,0.7100039720535278,0.7103685855865478,1,0,0.06828789988830596
2023-07-26,0.760077953338623,0.8663097620010376,0.6158596873283386,0.6388262510299683,0.7044970989227295,0.7171141505241394,0,0,0.10080410501517194
2023-07-27,0.836847722530365,0.9290584325790405,0.6846857070922852,0.6873502731323242,0.7435885071754456,0.7763061285018921,1,0,0.10532858061496442
2023-07-28,0.8706358671188354,0.9376661777496338,0.7378773093223572,0.7532329559326172,0.7629560232162476,0.8124736666679382,1,0,0.08743866670829215
2023-07-29,0.7873682975769043,0.9181023240089417,0.7553974986076355,0.7699525356292725,0.7519693374633789,0.7965579986572265,0,1,0.06936796768947681
2023-07-30,0.7297486066818237,0.8769109845161438,0.7241489291191101,0.7440739870071411,0.7446115016937256,0.7638988018035888,0,1,0.06380255652006467
2023-07-31,0.6982020735740662,0.8424410223960876,0.6678920984268188,0.6865023374557495,0.7511712312698364,0.7292417526245117,1,0,0.07044301964207092
2023-08-01,0.7426337599754333,0.8215101361274719,0.6366764307022095,0.6619631052017212,0.7513964772224426,0.7228359818458557,0,0,0.07428529128034504
2023-08-02,0.5685083866119385,0.849699854850769,0.5741626024246216,0.5880485773086548,0.7496770620346069,0.6660192966461181,1,0,0.1272425165728465
2023-08-03,0.8147162795066833,0.9292699694633484,0.6717522144317627,0.6984948515892029,0.7570706009864807,0.7742607831954956,0,0,0.10272351293124657
2023-08-04,0.8413128852844238,0.9303538203239441,0.6900844573974609,0.7364392876625061,0.7567620873451233,0.7909905076026916,0,0,0.09524170035559038
2023-08-05,0.7301374673843384,0.9024446606636047,0.6843326091766357,0.7634052634239197,0.7338113784790039,0.7628262758255004,1,1,0.08301401505281192
2023-08-06,0.6756933927536011,0.8529908657073975,0.6393319964408875,0.7379913330078125,0.7178277969360352,0.7247670769691468,1,1,0.08119691191927024
2023-08-07,0.6874810457229614,0.7994916439056396,0.5983419418334961,0.6827785968780518,0.730564296245575,0.6997315049171448,1,0,0.0735188151017306
2023-08-08,0.6541167497634888,0.752778947353363,0.5433108806610107,0.6257944703102112,0.718986451625824,0.6589974999427796,0,0,0.08201111354931333
2023-08-09,0.6371650099754333,0.8267278671264648,0.5220848321914673,0.599105715751648,0.7010320425033569,0.6572230935096741,0,0,0.11477521321637159
2023-08-10,0.8132756948471069,0.9202849268913269,0.6047587394714355,0.6679211258888245,0.7137739658355713,0.744002890586853,0,0,0.1244640853467069
2023-08-11,0.8407720327377319,0.9273833632469177,0.6438618302345276,0.7237672805786133,0.7224365472793579,0.7716442108154297,1,0,0.11188752248385714
2023-08-12,0.7442421317100525,0.9017854332923889,0.6423577070236206,0.7512799501419067,0.7067404389381409,0.749281132221222,0,1,0.09556317031868107
2023-08-13,0.6674074530601501,0.8539172410964966,0.6041809320449829,0.7246703505516052,0.7035216093063354,0.7107395172119141,1,1,0.09216619063581846
2023-08-14,0.6814932823181152,0.7817120552062988,0.5683048367500305,0.6814186573028564,0.7183035612106323,0.6862464785575867,0,0,0.07761679019051833
2023-08-15,0.6728702783584595,0.7333405613899231,0.5285228490829468,0.6335504055023193,0.7051156759262085,0.6546799540519714,0,0,0.07972486130781857
2023-08-16,0.786487877368927,0.854716420173645,0.5853179693222046,0.6523823738098145,0.7200636863708496,0.7197936654090882,0,0,0.10639588296388003
2023-08-17,0.8906413912773132,0.9297794699668884,0.6909706592559814,0.7202880382537842,0.7489105463027954,0.7961180210113525,0,0,0.10704525923740887
2023-08-18,0.7970743179321289,0.9190350770950317,0.7417625188827515,0.806498646736145,0.8245794177055359,0.8177899956703186,1,0,0.06448541279983197
2023-08-19,0.7537203431129456,0.8791189193725586,0.6845637559890747,0.837007462978363,0.7958368062973022,0.7900494575500489,1,1,0.07519799614729519
2023-08-20,0.6978737115859985,0.8073318600654602,0.6626293063163757,0.8149858117103577,0.7580140829086304,0.7481669545173645,0,1,0.06691096921835067
2023-08-21,0.7387700080871582,0.7531444430351257,0.6818884015083313,0.7557979822158813,0.7437909841537476,0.7346783638000488,0,0,0.030305098109849226
2023-08-22,0.7090712189674377,0.7193800806999207,0.6228731870651245,0.6910982728004456,0.6875213384628296,0.6859888195991516,1,0,0.037615859935507485
2023-08-23,0.6885702610015869,0.8117510676383972,0.5922048091888428,0.6447736024856567,0.6643294095993042,0.6803258299827576,0,0,0.08158695420610598
2023-08-24,0.7268717288970947,0.9060987234115601,0.6091473698616028,0.6798359155654907,0.7275611162185669,0.7299029707908631,0,0,0.10971353736727002
2023-08-25,0.8357096314430237,0.9201058745384216,0.6571979522705078,0.7477474808692932,0.7228313684463501,0.7767184615135193,0,0,0.10255266572845909
2023-08-26,0.7331094741821289,0.8891386985778809,0.6139085292816162,0.7642974853515625,0.7011064887046814,0.740312135219574,1,1,0.10036368319863984
2023-08-27,0.6642848253250122,0.8425691723823547,0.5813567042350769,0.7378634214401245,0.7011760473251343,0.7054500341415405,1,1,0.0961304863916244
2023-08-28,0.649730920791626,0.7486134767532349,0.5353974103927612,0.6632785201072693,0.7199952602386475,0.6634031176567078,1,0,0.08221295743856886
2023-08-29,0.6492850184440613,0.7234793901443481,0.5237433910369873,0.6399999856948853,0.6902069449424744,0.6453429460525513,0,0,0.0757440116969853
2023-08-30,0.35535764694213867,0.7631205320358276,0.48928454518318176,0.49551278352737427,0.7182222604751587,0.5642995536327362,0,0,0.17119986327431594
2023-08-31,0.6525726318359375,0.9208792448043823,0.5877240896224976,0.6248794794082642,0.7513163089752197,0.7074743509292603,0,0,0.13382825062292125
2023-09-01,0.791936457157135,0.9320000410079956,0.6713513135910034,0.7568221092224121,0.7583316564559937,0.7820883154869079,1,0,0.09491569280060005
2023-09-02,0.6776463389396667,0.889924168586731,0.5905946493148804,0.7567211389541626,0.7268857359886169,0.7283544063568115,1,1,0.11006892765372787
2023-09-03,0.6072961091995239,0.8197605013847351,0.5443347692489624,0.7343589067459106,0.6615492701530457,0.6734599113464356,0,1,0.10759340674047581
2023-09-04,0.6473915576934814,0.746552586555481,0.5634140968322754,0.6473736763000488,0.667515218257904,0.6544494271278382,0,0,0.06527062510647476
2023-09-05,0.7048797607421875,0.7348164319992065,0.5509241223335266,0.6341227293014526,0.641082763671875,0.6531651616096497,0,0,0.0712445759340112
2023-09-06,0.7359858751296997,0.8363170623779297,0.5634888410568237,0.6126598119735718,0.6221604347229004,0.674122405052185,1,0,0.11051207850933269
2023-09-07,0.751218318939209,0.9120224714279175,0.6191939115524292,0.6531930565834045,0.6980807781219482,0.7267417073249817,0,0,0.11481011206216105
2023-09-08,0.7418968677520752,0.9232802987098694,0.6225467920303345,0.670714259147644,0.7032566666603088,0.7323389768600463,0,0,0.11537726391866628
2023-09-09,0.6583139896392822,0.9030783176422119,0.6184181571006775,0.732774019241333,0.6850671768188477,0.7195303320884705,0,1,0.1107069101671118
2023-09-10,0.5589454174041748,0.8535153865814209,0.6007276177406311,0.665908694267273,0.6634268164634705,0.668504786491394,0,1,0.11275908785855289
2023-09-11,0.5738146305084229,0.8057320713996887,0.603085458278656,0.6123239994049072,0.6845910549163818,0.6559094429016114,1,0,0.09313844176273586
2023-09-12,0.7090972661972046,0.8107517957687378,0.6324138045310974,0.6476188898086548,0.6691250801086426,0.6938013672828675,1,0,0.07145197772208578
2023-09-13,0.607292652130127,0.8823907375335693,0.634386420249939,0.6052984595298767,0.7132155895233154,0.6885167717933655,1,0,0.11688657563890471
2023-09-14,0.67277592420578,0.9236709475517273,0.6548269987106323,0.6454765796661377,0.7613056898117065,0.7316112279891968,1,0,0.11677466058641908
2023-09-15,0.787775993347168,0.9390318393707275,0.697647750377655,0.6903184652328491,0.7553799152374268,0.7740307927131653,0,0,0.10075248644298448
2023-09-16,0.6696147918701172,0.9097452759742737,0.6584740877151489,0.7102909088134766,0.7088361978530884,0.731392252445221,0,1,0.10234421904349737
2023-09-17,0.5790793895721436,0.8418103456497192,0.6212913393974304,0.6419560313224792,0.6589341163635254,0.6686142444610595,1,1,0.10131288449442102
2023-09-18,0.604328989982605,0.8219283223152161,0.6022601127624512,0.576935887336731,0.672796905040741,0.6556500434875489,1,0,0.09952730088427894
2023-09-19,0.6442065834999084,0.7786080837249756,0.5664702653884888,0.5844841003417969,0.6823426485061646,0.6512223362922669,0,0,0.08497312652948497
2023-09-20,0.6130509376525879,0.8352408409118652,0.528934121131897,0.5535805225372314,0.671619176864624,0.6404851198196411,0,0,0.12211448429082686
2023-09-21,0.7423545122146606,0.9170915484428406,0.5729629397392273,0.6078795194625854,0.6808571815490723,0.7042291402816773,1,0,0.1358531027295936
2023-09-22,0.8286711573600769,0.9258190989494324,0.6374266147613525,0.7044597864151001,0.6940993666648865,0.7580952048301697,0,0,0.1168817819147474
2023-09-23,0.6847809553146362,0.8939312696456909,0.6262339353561401,0.7293286919593811,0.6744309663772583,0.7217411637306214,0,1,0.1029962931507824
2023-09-24,0.6016848683357239,0.8439183235168457,0.6143648624420166,0.6743326187133789,0.6572510004043579,0.6783103346824646,1,1,0.09726999699707724
2023-09-25,0.6644772887229919,0.8113008737564087,0.6361074447631836,0.6578308343887329,0.6852477788925171,0.6909928441047668,0,0,0.06950220931641077
2023-09-26,0.6718475222587585,0.7696939706802368,0.5820204019546509,0.6140626072883606,0.6851887106895447,0.6645626425743103,1,0,0.07227478010624291
2023-09-27,0.7287118434906006,0.8736004829406738,0.6216083765029907,0.6261439323425293,0.6590185761451721,0.7018166422843933,1,0,0.10514803749168064
2023-09-28,0.7847338318824768,0.9206467866897583,0.6516909599304199,0.6656561493873596,0.7168726325035095,0.7479200720787048,0,0,0.10975097876193218
2023-09-29,0.7408692240715027,0.9302550554275513,0.6782062649726868,0.6834677457809448,0.7408719062805176,0.7547340393066406,1,0,0.10262480666370902
2023-09-30,0.683600127696991,0.9095168113708496,0.6987907886505127,0.7361553907394409,0.7209240198135376,0.7497974276542664,1,1,0.09153390100178788
2023-10-01,0.616654634475708,0.8560100197792053,0.6532124876976013,0.6789661645889282,0.701594352722168,0.7012875318527222,0,1,0.09207513648466242
2023-10-02,0.42366519570350647,0.7734964489936829,0.5332756042480469,0.4945913255214691,0.7040493488311768,0.5858155846595764,0,0,0.1471210330501116
2023-10-03,0.6675801873207092,0.7795083522796631,0.5777941942214966,0.6245918273925781,0.7055232524871826,0.6709995627403259,1,0,0.07716646504493879
2023-10-04,0.7162784934043884,0.851245641708374,0.5420255661010742,0.6014704704284668,0.7003879547119141,0.6822816252708435,0,0,0.11856925185330798
2023-10-05,0.7540145516395569,0.910041093826294,0.561173677444458,0.6219590902328491,0.7105518579483032,0.7115480542182923,1,0,0.1340172733653823
2023-10-06,0.8623850345611572,0.9231376051902771,0.6601787805557251,0.7279642820358276,0.7014410495758057,0.7750213503837585,1,0,0.11223644956536535
2023-10-07,0.6210275888442993,0.8754148483276367,0.5913191437721252,0.6965912580490112,0.6743899583816528,0.6917485594749451,0,1,0.1108440364291942
2023-10-08,0.5777928829193115,0.8168776035308838,0.5461810231208801,0.6552286148071289,0.6393197774887085,0.6470799803733825,0,1,0.10480834326299504
2023-10-09,0.5617066025733948,0.7248444557189941,0.48620331287384033,0.5929895639419556,0.6484450101852417,0.6028377890586853,0,0,0.08994165942848319
2023-10-10,0.6539447903633118,0.6875646114349365,0.46831315755844116,0.609433650970459,0.6500343084335327,0.6138581037521362,0,0,0.08595233657142555
2023-10-11,0.7743408679962158,0.7948896288871765,0.4982488751411438,0.6171174049377441,0.6296364068984985,0.6628466367721557,0,0,0.12263035972924645
2023-10-12,0.8307048678398132,0.9051051139831543,0.602070689201355,0.6771875023841858,0.6825444102287292,0.7395225167274475,1,0,0.12425475965927921
2023-10-13,0.8480618000030518,0.9146914482116699,0.6375950574874878,0.7326673269271851,0.6981844902038574,0.7662400245666504,0,0,0.1129610966846474
2023-10-14,0.7331953048706055,0.8896759748458862,0.6421207189559937,0.7594525814056396,0.6828643083572388,0.7414617776870728,1,1,0.09442160927506156
2023-10-15,0.653251051902771,0.84507817029953,0.6050463914871216,0.7355005741119385,0.6868489980697632,0.7051450371742248,1,1,0.09158358203261567
2023-10-16,0.5932056307792664,0.7680646181106567,0.5614075660705566,0.651775598526001,0.7143499255180359,0.6577606678009034,0,0,0.08493585758538827
2023-10-17,0.4145509898662567,0.7451095581054688,0.5506500005722046,0.5749307870864868,0.7451170682907104,0.6060716807842255,0,0,0.14087817792718924
2023-10-18,0.6301601529121399,0.8361696004867554,0.531050443649292,0.5967012643814087,0.7063188552856445,0.6600800633430481,1,0,0.11694685430583905
2023-10-19,0.7865667343139648,0.9154242277145386,0.5857278108596802,0.6553133726119995,0.7107877731323242,0.7307639837265014,1,0,0.1268273312716518
2023-10-20,0.7364188432693481,0.9145150184631348,0.5803773403167725,0.6815581917762756,0.7159639596939087,0.7257666707038879,1,0,0.12137539670878737
2023-10-21,0.578974723815918,0.866114616394043,0.5565997362136841,0.670303463935852,0.6849927306175232,0.6713970541954041,1,1,0.12229194449572564
2023-10-22,0.5133876800537109,0.7969568967819214,0.5121363401412964,0.6156564950942993,0.6503778696060181,0.6177030563354492,1,1,0.11750510674733149
2023-10-23,0.46738919615745544,0.7183048725128174,0.447250097990036,0.5503818988800049,0.6589506268501282,0.5684553384780884,1,0,0.11819052915971172
2023-10-24,0.1988757699728012,0.5578746795654297,0.4771580696105957,0.30836454033851624,0.669714629650116,0.44239753782749175,1,0,0.18939642347696065
2023-10-25,0.3800462484359741,0.6611694693565369,0.4037545919418335,0.4293336868286133,0.5922946333885193,0.4933197259902954,0,0,0.12541588396667375
2023-10-26,0.5085784196853638,0.7817704677581787,0.3199906349182129,0.43595102429389954,0.5221301317214966,0.5136841356754303,0,0,0.16994653091134482
2023-10-27,0.6596709489822388,0.7966417074203491,0.33733415603637695,0.5450956225395203,0.45932722091674805,0.5596139311790467,1,0,0.17739086609802368
2023-10-28,0.5266036987304688,0.6696232557296753,0.28316742181777954,0.5080092549324036,0.38063204288482666,0.4736071348190308,1,1,0.1477549604241285
2023-10-29,0.44885334372520447,0.48238658905029297,0.24259105324745178,0.4305056631565094,0.341413676738739,0.38915006518363954,0,1,0.09711606856812678
2023-10-30,0.4177354872226715,0.40766778588294983,0.24433963000774384,0.33419936895370483,0.37599241733551025,0.35598693788051605,1,0,0.07039856553814432
2023-10-31,0.5410529375076294,0.44180020689964294,0.2630675733089447,0.38651010394096375,0.433383584022522,0.4131628811359406,1,0,0.1010245164981789
2023-11-01,0.5900434255599976,0.5558028221130371,0.2356569617986679,0.4167829751968384,0.42557790875434875,0.44477281868457796,0,0,0.13992187855201785
2023-11-02,0.5020517110824585,0.7028000354766846,0.22809505462646484,0.41619598865509033,0.4683239758014679,0.4634933531284332,0,0,0.17060712889837937
2023-11-03,0.651209831237793,0.8466365337371826,0.32054924964904785,0.5515236854553223,0.44332918524742126,0.5626496970653534,1,0,0.20091367554345813
2023-11-04,0.5005611777305603,0.7749843597412109,0.28378376364707947,0.5127527117729187,0.4145313501358032,0.49732267260551455,0,1,0.18013734707344595
2023-11-05,0.38109996914863586,0.6158032417297363,0.28814801573753357,0.433250367641449,0.40412139892578125,0.4244845986366272,1,1,0.11996271474515517
2023-11-06,0.3862926661968231,0.5589607954025269,0.34035104513168335,0.40085938572883606,0.4451211392879486,0.4263170063495636,1,0,0.08304841198111004
2023-11-07,0.5239630341529846,0.5871455669403076,0.3506963849067688,0.46178388595581055,0.506989598274231,0.4861156940460205,1,0,0.08804203885165818
2023-11-08,0.5545259118080139,0.7642465829849243,0.4053575098514557,0.5092482566833496,0.5647391080856323,0.5596234738826752,1,0,0.13063156375608
2023-11-09,0.6771888732910156,0.9091004133224487,0.5224164128303528,0.5806408524513245,0.6392601728439331,0.665721344947815,1,0,0.1481891211686555
2023-11-10,0.6241672039031982,0.9133610725402832,0.5780054926872253,0.6115507483482361,0.6500471830368042,0.6754263401031494,0,0,0.13551332987069106
2023-11-11,0.531439483165741,0.8668012619018555,0.5326480865478516,0.5681250095367432,0.6047964692115784,0.6207620620727539,0,1,0.14080433506557494
2023-11-12,0.4593038558959961,0.8051511645317078,0.49292856454849243,0.5190606117248535,0.5676094889640808,0.5688107371330261,0,1,0.13791589534268137
2023-11-13,0.47256430983543396,0.7273088693618774,0.4701206088066101,0.47714754939079285,0.5847874879837036,0.5463857650756836,0,0,0.11210237933761615
2023-11-14,0.6967843770980835,0.7293961644172668,0.49123242497444153,0.5836781859397888,0.6044735908508301,0.6211129486560821,1,0,0.09486648514840451
2023-11-15,0.6442675590515137,0.8343115448951721,0.5416821241378784,0.5954697132110596,0.619321346282959,0.6470104575157165,0,0,0.11136248677405067
2023-11-16,0.4122833013534546,0.8562196493148804,0.4886436462402344,0.48402178287506104,0.684837281703949,0.5852011322975159,1,0,0.18223582520767206
2023-11-17,0.7611182928085327,0.9030417799949646,0.5207949280738831,0.6896791458129883,0.6534934043884277,0.7056255102157593,0,0,0.14070094134723096
2023-11-18,0.5422496199607849,0.8514316082000732,0.4596925973892212,0.6330474019050598,0.5997997522354126,0.6172441959381103,1,1,0.1464961489495664
2023-11-19,0.5088693499565125,0.7737908363342285,0.41127172112464905,0.584458589553833,0.5400294065475464,0.5636839807033539,1,1,0.1335759658848433
2023-11-20,0.40137937664985657,0.6473230123519897,0.47095292806625366,0.42573636770248413,0.5435997247695923,0.49779828190803527,0,0,0.09958114150729297
2023-11-21,0.485061377286911,0.6003222465515137,0.41878798604011536,0.4449956715106964,0.5164696574211121,0.4931273877620697,1,0,0.07061102708924165
2023-11-22,0.7162949442863464,0.8210219740867615,0.5408858060836792,0.6071855425834656,0.526694655418396,0.6424165844917298,0,0,0.12479902582239587
2023-11-23,0.5429763793945312,0.8564088344573975,0.42557916045188904,0.517792820930481,0.6277081370353699,0.5940930664539337,1,0,0.16337924806441603
2023-11-24,0.7463214993476868,0.9018329381942749,0.5180468559265137,0.6460601091384888,0.5976356863975525,0.6819794178009033,1,0,0.1481160191299869
2023-11-25,0.5714600086212158,0.8572314381599426,0.46694785356521606,0.6111382246017456,0.5745646357536316,0.6162684321403503,0,1,0.1450285540305211
2023-11-26,0.4977138042449951,0.7980499267578125,0.47239747643470764,0.5457746982574463,0.5715815424919128,0.5771034896373749,0,1,0.1295138839018022
2023-11-27,0.5545059442520142,0.7413581609725952,0.5197912454605103,0.5148006081581116,0.6017775535583496,0.5864467024803162,1,0,0.0933125390627195
2023-11-28,0.5899516940116882,0.6932637691497803,0.48657312989234924,0.5240249633789062,0.5959202647209167,0.5779467642307281,1,0,0.07909152663484978
2023-11-29,0.5535193681716919,0.7802626490592957,0.4795154929161072,0.5222384333610535,0.5942412614822388,0.5859554409980774,0,0,0.11647463710605517
2023-11-30,0.7062151432037354,0.9140819311141968,0.55726158618927,0.6051091551780701,0.6537319421768188,0.6872799515724182,1,0,0.1383654251046649
2023-12-01,0.8059250712394714,0.9281470775604248,0.6176884770393372,0.6716476678848267,0.6606627702713013,0.7368142127990722,1,0,0.1280832127833054
2023-12-02,0.5741012692451477,0.8943970203399658,0.603954017162323,0.6245181560516357,0.6542268991470337,0.6702394723892212,1,1,0.12867571959306912
2023-12-03,0.46203377842903137,0.8458507061004639,0.5720311403274536,0.5237108469009399,0.6169091463088989,0.6041071236133575,1,1,0.14686823761763418
2023-12-04,0.4365549683570862,0.7952306866645813,0.5460605025291443,0.4637191891670227,0.6376904249191284,0.5758511543273925,1,0,0.14561590106077582
2023-12-05,0.2705618441104889,0.7206631898880005,0.49331796169281006,0.3518529236316681,0.6404409408569336,0.49536737203598025,0,0,0.18903879779126434
2023-12-06,0.2101646065711975,0.7577476501464844,0.4578254222869873,0.32211968302726746,0.6106318831443787,0.4716978490352631,0,0,0.21914199930271902
2023-12-07,0.5035043954849243,0.8915644884109497,0.42215991020202637,0.48223668336868286,0.5666910409927368,0.573231303691864,1,0,0.18529923105371307
2023-12-08,0.6354548931121826,0.8762295246124268,0.4324752390384674,0.5690871477127075,0.5365104675292969,0.6099514544010163,0,0,0.16591843869415865
2023-12-09,0.46363306045532227,0.7922737002372742,0.3801559507846832,0.49824342131614685,0.5008836984634399,0.5270379662513733,1,1,0.15609105889764502
2023-12-10,0.4554988443851471,0.7069674134254456,0.3458755314350128,0.5008366107940674,0.4674161374568939,0.49531890749931334,0,1,0.13183612911714038
2023-12-11,0.4715217649936676,0.6191516518592834,0.3876604437828064,0.4285179674625397,0.5032628774642944,0.4820229411125183,1,0,0.0882223838019034
2023-12-12,0.6548557281494141,0.7336207628250122,0.5342411398887634,0.5951568484306335,0.5467032790184021,0.612915551662445,1,0,0.08248912968182152
2023-12-13,0.6034842729568481,0.7612728476524353,0.48103469610214233,0.5442144870758057,0.5590605735778809,0.5898133754730225,1,0,0.10540758816517021
2023-12-14,0.5430032014846802,0.8305783271789551,0.4624179005622864,0.504374623298645,0.6017371416091919,0.5884222388267517,0,0,0.14475914621592367
2023-12-15,0.5854407548904419,0.8680201768875122,0.43131762742996216,0.5510015487670898,0.5341854095458984,0.5939931035041809,1,0,0.16359441017737905
2023-12-16,0.6002040505409241,0.8259506225585938,0.3576391041278839,0.6212039589881897,0.468051552772522,0.5746098577976226,0,1,0.17637264053446947
2023-12-17,0.43765807151794434,0.7168310284614563,0.33265697956085205,0.482204407453537,0.43565306067466736,0.4810007095336914,1,1,0.1427920200533924
2023-12-18,0.6043300628662109,0.6622470617294312,0.42602214217185974,0.5344178676605225,0.49540698528289795,0.5444848239421844,0,0,0.09218565791243631
2023-12-19,0.3623928129673004,0.5233381986618042,0.4303896427154541,0.36453843116760254,0.5044557452201843,0.4370229661464691,1,0,0.07560616312869277
2023-12-20,0.6632581949234009,0.7723166942596436,0.4761522710323334,0.5534658432006836,0.5308195352554321,0.5992025077342987,1,0,0.11830161325793022
2023-12-21,0.5205645561218262,0.8677710890769958,0.45547595620155334,0.5212289094924927,0.6168714761734009,0.5963823974132538,1,0,0.16226724969251471
2023-12-22,0.6854259967803955,0.9058302640914917,0.5296516418457031,0.6125105619430542,0.5928099155426025,0.6652456760406494,0,0,0.14551792253862544
2023-12-23,0.5540587902069092,0.8535663485527039,0.47402694821357727,0.5677539110183716,0.5602551698684692,0.6019322335720062,0,1,0.14566785146000835
2023-12-24,0.4731300473213196,0.7921451330184937,0.46137720346450806,0.5164847373962402,0.5590686798095703,0.5604411602020264,1,1,0.1351459209375216
2023-12-25,0.5407915115356445,0.7349066734313965,0.5423431396484375,0.5278884172439575,0.6116547584533691,0.5915169000625611,0,0,0.08661100973260243
2023-12-26,0.5168485641479492,0.6708545684814453,0.4676167368888855,0.47865521907806396,0.5984418392181396,0.5464833855628968,1,0,0.08640992872474644
2023-12-27,0.5996584296226501,0.8045807480812073,0.5155298709869385,0.563032329082489,0.5904097557067871,0.6146422266960144,0,0,0.111102665716055
2023-12-28,0.596179187297821,0.8910457491874695,0.49903908371925354,0.5489178895950317,0.6484888195991516,0.6367341458797455,0,0,0.15258513493130707
2023-12-29,0.8089311718940735,0.9166051745414734,0.5672986507415771,0.6926147937774658,0.6485168933868408,0.7267933368682862,1,0,0.13739458411648567
2023-12-30,0.60784912109375,0.8819021582603455,0.5307899713516235,0.712766706943512,0.6438664197921753,0.6754348754882813,1,1,0.13276761124225583
2023-12-31,0.5156285762786865,0.8166154026985168,0.5177037715911865,0.6396917104721069,0.6173224449157715,0.6213923811912536,1,1,0.12288283866168988
