Date,Close,SMA_200,Trend_Up,AI_Prob,Actual_Return,Raw_Pos,Final_Pos,Block_Reason,Raw_AI_PnL,Hybrid_PnL
2023-08-12,29430.17,27125.75765,1,0.25319612,-0.004301773191170979,-1,0,Blocked Short (Bull Market),0.004301773191170979,-0.0
2023-08-13,29303.84,27156.972149999998,1,0.2586376,0.0043275966976988696,-1,0,Blocked Short (Bull Market),-0.0043275966976988696,0.0
2023-08-14,29430.93,27189.078550000006,1,0.274365,-0.0078774528796102,-1,0,Blocked Short (Bull Market),0.0078774528796102,-0.0
2023-08-15,29200.0,27219.707750000005,1,0.27022058,-0.016209084961303622,-1,0,Blocked Short (Bull Market),0.016209084961303622,-0.0
2023-08-16,28730.51,27248.2473,1,0.28373465,-0.07616872037641167,-1,0,Blocked Short (Bull Market),0.07616872037641167,-0.0
2023-08-17,26623.41,27262.652850000002,0,0.3031097,-0.021619596661148415,-1,-1,Active Trade,0.021619596661148415,0.021619596661148415
2023-08-18,26054.0,27278.7921,0,0.36102337,0.0017643901949644589,-1,-1,Active Trade,-0.0017643901949644589,-0.0017643901949644589
2023-08-19,26100.01,27293.6665,0,0.3734854,0.003441579224086804,-1,-1,Active Trade,-0.003441579224086804,-0.003441579224086804
2023-08-20,26189.99,27305.953150000005,0,0.3643973,-0.0024110762869472635,-1,-1,Active Trade,0.0024110762869472635,0.0024110762869472635
2023-08-21,26126.92,27319.143050000002,0,0.35389072,-0.0027181324335439115,-1,-1,Active Trade,0.0027181324335439115,0.0027181324335439115
2023-08-22,26056.0,27332.26355,0,0.342879,0.01435456870308414,-1,-1,Active Trade,-0.01435456870308414,-0.01435456870308414
2023-08-23,26432.72,27347.79295,0,0.32473233,-0.009604966342235453,-1,-1,Active Trade,0.009604966342235453,0.009604966342235453
2023-08-24,26180.05,27364.028649999997,0,0.29936296,-0.004595714908301547,-1,-1,Active Trade,0.004595714908301547,0.004595714908301547
2023-08-25,26060.01,27380.516099999997,0,0.30265084,-0.0016375635459644805,-1,-1,Active Trade,0.0016375635459644805,0.0016375635459644805
2023-08-26,26017.37,27394.40065,0,0.2945324,0.00323873624067934,-1,-1,Active Trade,-0.00323873624067934,-0.00323873624067934
2023-08-27,26101.77,27410.094500000003,0,0.29786587,0.000698176287035663,-1,-1,Active Trade,-0.000698176287035663,-0.000698176287035663
2023-08-28,26120.0,27431.71275,0,0.2895497,0.059320826564098275,-1,-1,Active Trade,-0.059320826564098275,-0.059320826564098275
2023-08-29,27716.34,27462.1685,1,0.2870394,-0.0151357950818478,-1,0,Blocked Short (Bull Market),0.0151357950818478,-0.0
2023-08-30,27299.99,27489.355700000004,0,0.27825674,-0.05107008806335594,-1,-1,Active Trade,0.05107008806335594,0.05107008806335594
2023-08-31,25940.78,27510.1419,0,0.24719839,-0.005246038619321044,-1,-1,Active Trade,0.005246038619321044,0.005246038619321044
2023-09-01,25805.05,27530.2973,0,0.264911,0.0024948459526167835,-1,-1,Active Trade,-0.0024948459526167835,-0.0024948459526167835
2023-09-02,25869.51,27548.64565,0,0.2879095,0.003923561650647033,-1,-1,Active Trade,-0.003923561650647033,-0.003923561650647033
2023-09-03,25971.21,27556.88145,0,0.30160546,-0.005606105973525642,-1,-1,Active Trade,0.005606105973525642,0.005606105973525642
2023-09-04,25826.02,27568.42295,0,0.28610998,-0.0013142673496244822,-1,-1,Active Trade,0.0013142673496244822,0.0013142673496244822
2023-09-05,25792.1,27574.533600000002,0,0.2888349,-0.0012472832474370724,-1,-1,Active Trade,0.0012472832474370724,0.0012472832474370724
2023-09-06,25759.95,27580.173600000002,0,0.2843386,0.019035486849342184,-1,-1,Active Trade,-0.019035486849342184,-0.019035486849342184
2023-09-07,26255.0,27590.0898,0,0.28457183,-0.01320815513349337,-1,-1,Active Trade,0.01320815513349337,0.01320815513349337
2023-09-08,25910.5,27595.431300000004,0,0.2684158,-0.0003431630206622342,-1,-1,Active Trade,0.0003431630206622342,0.0003431630206622342
2023-09-09,25901.61,27602.67855,0,0.2806949,-0.0023191454606873935,-1,-1,Active Trade,0.0023191454606873935,0.0023191454606873935
2023-09-10,25841.61,27610.975550000003,0,0.26646298,-0.02663039767580389,-1,-1,Active Trade,0.02663039767580389,0.02663039767580389
2023-09-11,25162.52,27617.08715,0,0.26995766,0.02657196307677719,-1,-1,Active Trade,-0.02657196307677719,-0.02657196307677719
2023-09-12,25840.1,27630.3612,0,0.30231366,0.014671204201257093,-1,-1,Active Trade,-0.014671204201257093,-0.014671204201257093
2023-09-13,26222.0,27645.685849999998,0,0.29807505,0.011403348118842957,-1,-1,Active Trade,-0.011403348118842957,-0.011403348118842957
2023-09-14,26522.73,27660.52525,0,0.29517257,0.0029091145916004006,-1,-1,Active Trade,-0.0029091145916004006,-0.0029091145916004006
2023-09-15,26600.0,27676.0648,0,0.27819145,-0.0015173159554027868,-1,-1,Active Trade,0.0015173159554027868,0.0015173159554027868
2023-09-16,26559.67,27693.1553,0,0.26716143,-0.0012115920994153866,-1,-1,Active Trade,0.0012115920994153866,0.0012115920994153866
2023-09-17,26527.51,27707.648,0,0.2596981,0.008819719840065637,-1,-1,Active Trade,-0.008819719840065637,-0.008819719840065637
2023-09-18,26762.51,27724.13395,0,0.2606721,0.01659208048714994,-1,-1,Active Trade,-0.01659208048714994,-0.01659208048714994
2023-09-19,27210.26,27748.41355,0,0.26932773,-0.003138296199427117,-1,-1,Active Trade,0.003138296199427117,0.003138296199427117
2023-09-20,27125.0,27772.305699999997,0,0.2797759,-0.020745316649489014,-1,-1,Active Trade,0.020745316649489014,0.020745316649489014
2023-09-21,26568.08,27792.9949,0,0.29188314,0.0004538251782273123,-1,-1,Active Trade,-0.0004538251782273123,-0.0004538251782273123
2023-09-22,26580.14,27813.8456,0,0.31603885,-0.0001572726369548166,-1,-1,Active Trade,0.0001572726369548166,0.0001572726369548166
2023-09-23,26575.96,27835.7356,0,0.31542018,-0.01240277490489352,-1,-1,Active Trade,0.01240277490489352,0.01240277490489352
2023-09-24,26248.38,27858.450299999997,0,0.31587595,0.002147539347757194,-1,-1,Active Trade,-0.002147539347757194,-0.002147539347757194
2023-09-25,26304.81,27888.16325,0,0.33038586,-0.0031656440496646743,-1,-1,Active Trade,0.0031656440496646743,0.0031656440496646743
2023-09-26,26221.67,27918.51815,0,0.3171746,0.005754212215801185,-1,-1,Active Trade,-0.005754212215801185,-0.005754212215801185
2023-09-27,26372.99,27948.104450000003,0,0.32329065,0.024288394222757907,-1,-1,Active Trade,-0.024288394222757907,-0.024288394222757907
2023-09-28,27021.39,27973.22585,0,0.31429178,-0.0042437853832940535,-1,-1,Active Trade,0.0042437853832940535,0.0042437853832940535
2023-09-29,26906.96,27987.193249999997,0,0.2962405,0.002064247824862265,-1,-1,Active Trade,-0.002064247824862265,-0.002064247824862265
2023-09-30,26962.56,27998.654000000002,0,0.29271042,0.03748988079317705,-1,-1,Active Trade,-0.03748988079317705,-0.03748988079317705
2023-10-01,27992.57,28017.18855,0,0.2803786,-0.017952769440012815,-1,-1,Active Trade,0.017952769440012815,0.017952769440012815
2023-10-02,27494.51,28029.667199999996,0,0.2565932,-0.0024781075361443865,-1,-1,Active Trade,0.0024781075361443865,0.0024781075361443865
2023-10-03,27426.46,28029.82385,0,0.2722206,0.012756619276586195,-1,-1,Active Trade,-0.012756619276586195,-0.012756619276586195
2023-10-04,27778.57,28034.179249999997,0,0.2584028,-0.013342721522066095,-1,-1,Active Trade,0.013342721522066095,0.013342721522066095
2023-10-05,27410.39,28031.366850000002,0,0.24923208,0.018818266735082634,-1,-1,Active Trade,-0.018818266735082634,-0.018818266735082634
2023-10-06,27931.09,28032.437250000003,0,0.280088,0.0009154062279922295,-1,-1,Active Trade,-0.0009154062279922295,-0.0009154062279922295
2023-10-07,27956.67,28031.69325,0,0.25428864,-0.0014181982742726472,-1,-1,Active Trade,0.0014181982742726472,0.0014181982742726472
2023-10-08,27917.05,28035.02365,0,0.2573356,-0.011779875664382407,-1,-1,Active Trade,0.011779875664382407,0.011779875664382407
2023-10-09,27590.12,28031.4972,0,0.24507573,-0.007275373195296091,-1,-1,Active Trade,0.007275373195296091,0.007275373195296091
2023-10-10,27390.12,28031.17545,0,0.25583273,-0.01896652932854734,-1,-1,Active Trade,0.01896652932854734,0.01896652932854734
2023-10-11,26875.52,28028.2383,0,0.27355704,-0.004321426540286491,-1,-1,Active Trade,0.004321426540286491,0.004321426540286491
2023-10-12,26759.63,28022.196199999995,0,0.2990746,0.0038182399293200187,-1,-1,Active Trade,-0.0038182399293200187,-0.0038182399293200187
2023-10-13,26862.0,28020.88165,0,0.30522722,-0.0003544668067039467,-1,-1,Active Trade,0.0003544668067039467,0.0003544668067039467
2023-10-14,26852.48,28018.8387,0,0.30369574,0.011171707530674917,-1,-1,Active Trade,-0.011171707530674917,-0.011171707530674917
2023-10-15,27154.15,28012.866449999994,0,0.29831347,0.04840156611029453,-1,-1,Active Trade,-0.04840156611029453,-0.04840156611029453
2023-10-16,28500.78,28015.2277,1,0.27260846,-0.0036863346095197267,-1,0,Blocked Short (Bull Market),0.0036863346095197267,-0.0
2023-10-17,28395.91,28014.88045,1,0.25872737,-0.0026768518861103275,-1,0,Blocked Short (Bull Market),0.0026768518861103275,-0.0
2023-10-18,28320.0,28014.216800000002,1,0.23974499,0.01380644022600064,-1,0,Blocked Short (Bull Market),-0.01380644022600064,0.0
2023-10-19,28713.71,28016.926,1,0.22084022,0.03272936881268124,-1,0,Blocked Short (Bull Market),-0.03272936881268124,0.0
2023-10-20,29669.04,28026.271200000003,1,0.21073048,0.008082108028452294,-1,0,Blocked Short (Bull Market),-0.008082108028452294,0.0
2023-10-21,29909.8,28034.992849999995,1,0.21264906,0.002759830846653565,-1,0,Blocked Short (Bull Market),-0.002759830846653565,0.0
2023-10-22,29992.46,28044.105099999997,1,0.20533192,0.09768020786547688,-1,0,Blocked Short (Bull Market),-0.09768020786547688,0.0
2023-10-23,33069.99,28069.285949999998,1,0.1947008,0.02545906657086265,-1,0,Blocked Short (Bull Market),-0.02545906657086265,0.0
2023-10-24,33922.73,28099.367950000003,1,0.25424224,0.016759533553249224,-1,0,Blocked Short (Bull Market),-0.016759533553249224,0.0
2023-10-25,34496.05,28132.1563,1,0.25403064,-0.01003363081588025,-1,0,Blocked Short (Bull Market),0.01003363081588025,-0.0
2023-10-26,34151.66,28161.2958,1,0.23113747,-0.00763160546721126,-1,0,Blocked Short (Bull Market),0.00763160546721126,-0.0
2023-10-27,33892.02,28182.569199999998,1,0.23547073,0.005560455807826632,-1,0,Blocked Short (Bull Market),-0.005560455807826632,0.0
2023-10-28,34081.0,28201.9721,1,0.23961592,0.012969433130901344,-1,0,Blocked Short (Bull Market),-0.012969433130901344,0.0
2023-10-29,34525.89,28225.161199999995,1,0.23819382,-0.0014828854979810758,-1,0,Blocked Short (Bull Market),0.0014828854979810758,-0.0
2023-10-30,34474.73,28245.66565,1,0.22645123,0.004775852062776867,-1,0,Blocked Short (Bull Market),-0.004775852062776867,0.0
2023-10-31,34639.77,28266.52985,1,0.22859982,0.022314560261213128,-1,0,Blocked Short (Bull Market),-0.022314560261213128,0.0
2023-11-01,35421.43,28292.161550000004,1,0.22053966,-0.013639193957310053,-1,0,Blocked Short (Bull Market),0.013639193957310053,-0.0
2023-11-02,34941.59,28315.34625,1,0.21411225,-0.0064546666973641625,-1,0,Blocked Short (Bull Market),0.0064546666973641625,-0.0
2023-11-03,34716.78,28341.778800000004,1,0.23786624,0.00989677583723088,-1,0,Blocked Short (Bull Market),-0.00989677583723088,0.0
2023-11-04,35062.07,28365.189099999996,1,0.23936577,-0.0014324869251003767,-1,0,Blocked Short (Bull Market),0.0014324869251003767,-0.0
2023-11-05,35011.88,28396.263,1,0.23651394,0.0009766198683485855,-1,0,Blocked Short (Bull Market),-0.0009766198683485855,0.0
2023-11-06,35046.09,28430.2752,1,0.23732574,0.010022908737337355,-1,0,Blocked Short (Bull Market),-0.010022908737337355,0.0
2023-11-07,35399.12,28470.956599999998,1,0.23469964,0.0063528178351219345,-1,0,Blocked Short (Bull Market),-0.0063528178351219345,0.0
2023-11-08,35624.72,28509.99595,1,0.23386267,0.029766675983155067,-1,0,Blocked Short (Bull Market),-0.029766675983155067,0.0
2023-11-09,36701.09,28555.5484,1,0.23818162,0.01623057053490802,-1,0,Blocked Short (Bull Market),-0.01623057053490802,0.0
2023-11-10,37301.63,28604.5019,1,0.23113146,-0.004611757237879132,-1,0,Blocked Short (Bull Market),0.004611757237879132,-0.0
2023-11-11,37130.0,28648.64795,1,0.23321576,-0.0017756126342137468,-1,0,Blocked Short (Bull Market),0.0017756126342137468,-0.0
2023-11-12,37064.13,28691.89215,1,0.23505692,-0.016353527492521336,-1,0,Blocked Short (Bull Market),0.016353527492521336,-0.0
2023-11-13,36462.93,28726.84295,1,0.2303795,-0.0253224983929354,-1,0,Blocked Short (Bull Market),0.0253224983929354,-0.0
2023-11-14,35551.19,28758.0404,1,0.25957835,0.06287397140001015,-1,0,Blocked Short (Bull Market),-0.06287397140001015,0.0
2023-11-15,37858.2,28801.17915,1,0.2892453,-0.04579700167213188,-1,0,Blocked Short (Bull Market),0.04579700167213188,-0.0
2023-11-16,36163.51,28835.83065,1,0.27934,0.012377896572665345,-1,0,Blocked Short (Bull Market),-0.012377896572665345,0.0
2023-11-17,36613.92,28878.55895,1,0.32124895,-0.001252220312786142,-1,0,Blocked Short (Bull Market),0.001252220312786142,-0.0
2023-11-18,36568.1,28918.050150000003,1,0.29222536,0.021420590373204398,-1,0,Blocked Short (Bull Market),-0.021420590373204398,0.0
2023-11-19,37359.86,28959.71865,1,0.3001598,0.0023772666332884944,-1,0,Blocked Short (Bull Market),-0.0023772666332884944,0.0
2023-11-20,37448.78,29002.77175,1,0.26844135,-0.046657457238005864,-1,0,Blocked Short (Bull Market),0.046657457238005864,-0.0
2023-11-21,35741.65,29033.951950000002,1,0.26886076,0.045576998787717926,-1,0,Blocked Short (Bull Market),-0.045576998787717926,0.0
2023-11-22,37408.34,29076.752650000002,1,0.3213173,-0.003053710529443689,-1,0,Blocked Short (Bull Market),0.003053710529443689,-0.0
2023-11-23,37294.28,29121.07355,1,0.27168918,0.011180012954367782,-1,0,Blocked Short (Bull Market),-0.011180012954367782,0.0
2023-11-24,37713.57,29171.297450000002,1,0.29796788,0.0017776195288349984,-1,0,Blocked Short (Bull Market),-0.0017776195288349984,0.0
2023-11-25,37780.67,29222.059449999997,1,0.27263638,-0.008859513391713852,-1,0,Blocked Short (Bull Market),0.008859513391713852,-0.0
2023-11-26,37447.43,29271.302849999996,1,0.27411917,-0.005482130309367848,-1,0,Blocked Short (Bull Market),0.005482130309367848,-0.0
2023-11-27,37242.7,29322.673249999996,1,0.27705064,0.01535223194675372,-1,0,Blocked Short (Bull Market),-0.01535223194675372,0.0
2023-11-28,37818.87,29377.79255,1,0.28086096,0.0009453771250752638,-1,0,Blocked Short (Bull Market),-0.0009453771250752638,0.0
2023-11-29,37854.64,29433.18935,1,0.27878287,-0.0034581251896556686,-1,0,Blocked Short (Bull Market),0.0034581251896556686,-0.0
2023-11-30,37723.96,29487.22105,1,0.2890261,0.025092382063089787,-1,0,Blocked Short (Bull Market),-0.025092382063089787,0.0
2023-12-01,38682.52,29544.822949999998,1,0.28822353,0.019655100831166433,-1,0,Blocked Short (Bull Market),-0.019655100831166433,0.0
2023-12-02,39450.35,29606.905499999997,1,0.27034315,0.013142794289187723,-1,0,Blocked Short (Bull Market),-0.013142794289187723,0.0
2023-12-03,39972.26,29669.73875,1,0.2639919,0.049271977534901416,-1,0,Blocked Short (Bull Market),-0.049271977534901416,0.0
2023-12-04,41991.1,29745.58785,1,0.24956027,0.04839691964470645,-1,0,Blocked Short (Bull Market),-0.04839691964470645,0.0
2023-12-05,44073.32,29831.55315,1,0.24334748,-0.007072982823143485,-1,0,Blocked Short (Bull Market),0.007072982823143485,-0.0
2023-12-06,43762.69,29914.85445,1,0.26515454,-0.011249508685349425,-1,0,Blocked Short (Bull Market),0.011249508685349425,-0.0
2023-12-07,43273.14,29997.48125,1,0.22785394,0.020536119557329653,-1,0,Blocked Short (Bull Market),-0.020536119557329653,0.0
2023-12-08,44170.99,30084.08985,1,0.22643372,-0.010408972260493799,-1,0,Blocked Short (Bull Market),0.010408972260493799,-0.0
2023-12-09,43713.6,30166.5598,1,0.22582276,0.0017350244818206502,-1,0,Blocked Short (Bull Market),-0.0017350244818206502,0.0
2023-12-10,43789.51,30253.8623,1,0.2424881,-0.05966075735492428,-1,0,Blocked Short (Bull Market),0.05966075735492428,-0.0
2023-12-11,41253.4,30327.76035,1,0.23422448,0.005776503301278852,-1,0,Blocked Short (Bull Market),-0.005776503301278852,0.0
2023-12-12,41492.39,30401.6927,1,0.31066966,0.032639616880829996,-1,0,Blocked Short (Bull Market),-0.032639616880829996,0.0
2023-12-13,42869.03,30481.766499999998,1,0.31441817,0.0035680023564587876,-1,0,Blocked Short (Bull Market),-0.0035680023564587876,0.0
2023-12-14,43022.26,30556.552799999998,1,0.31029955,-0.025470477640977214,-1,0,Blocked Short (Bull Market),0.025470477640977214,-0.0
2023-12-15,41940.3,30627.5723,1,0.29714352,0.008020387258140575,-1,0,Blocked Short (Bull Market),-0.008020387258140575,0.0
2023-12-16,42278.03,30700.490449999998,1,0.3075761,-0.021599191335207872,-1,0,Blocked Short (Bull Market),0.021599191335207872,-0.0
2023-12-17,41374.65,30771.311950000003,1,0.28842393,0.030541766708551847,-1,0,Blocked Short (Bull Market),-0.030541766708551847,0.0
2023-12-18,42657.8,30850.5113,1,0.3270802,-0.008990828549252048,-1,0,Blocked Short (Bull Market),0.008990828549252048,-0.0
2023-12-19,42275.99,30925.678299999996,1,0.26263624,0.03241755264462973,-1,0,Blocked Short (Bull Market),-0.03241755264462973,0.0
2023-12-20,43668.93,31008.67685,1,0.30133992,0.004406916568444891,-1,0,Blocked Short (Bull Market),-0.004406916568444891,0.0
2023-12-21,43861.8,31092.4098,1,0.26470834,0.0024419680670525194,-1,0,Blocked Short (Bull Market),-0.0024419680670525194,0.0
2023-12-22,43969.04,31183.613999999998,1,0.2740592,-0.006088221088727501,-1,0,Blocked Short (Bull Market),0.006088221088727501,-0.0
2023-12-23,43702.16,31265.9744,1,0.2658599,-0.016395107062850675,-1,0,Blocked Short (Bull Market),0.016395107062850675,-0.0
2023-12-24,42991.5,31349.2352,1,0.2690285,0.013507101635684676,-1,0,Blocked Short (Bull Market),-0.013507101635684676,0.0
2023-12-25,43576.13,31434.622799999997,1,0.28559813,-0.02479535186467053,-1,0,Blocked Short (Bull Market),0.02479535186467053,-0.0
2023-12-26,42508.93,31514.7784,1,0.28234425,0.02140979529821103,-1,0,Blocked Short (Bull Market),-0.02140979529821103,0.0
2023-12-27,43428.85,31602.7166,1,0.3244524,-0.02012077980823538,-1,0,Blocked Short (Bull Market),0.02012077980823538,-0.0
2023-12-28,42563.76,31685.90765,1,0.30196363,-0.011740790238734814,-1,0,Blocked Short (Bull Market),0.011740790238734814,-0.0
2023-12-29,42066.95,31766.71645,1,0.33552274,0.0017416561151908701,-1,0,Blocked Short (Bull Market),-0.0017416561151908701,0.0
2023-12-30,42140.28,31847.7466,1,0.32871613,0.0033947781497301243,-1,0,Blocked Short (Bull Market),-0.0033947781497301243,0.0
2023-12-31,42283.58,31933.5215,1,0.32859272,0.04386318131378095,-1,0,Blocked Short (Bull Market),-0.04386318131378095,0.0
2024-01-01,44179.55,32026.4268,1,0.32909647,0.01722000317113513,-1,0,Blocked Short (Bull Market),-0.01722000317113513,0.0
2024-01-02,44946.91,32119.436349999996,1,0.28760505,-0.04788769521256018,-1,0,Blocked Short (Bull Market),0.04788769521256018,-0.0
2024-01-03,42845.23,32201.077549999998,1,0.27439556,0.03002352150755492,-1,0,Blocked Short (Bull Market),-0.03002352150755492,0.0
2024-01-04,44151.1,32290.133199999997,1,0.30594784,-0.0001356796630157846,-1,0,Blocked Short (Bull Market),0.0001356796630157846,-0.0
2024-01-05,44145.11,32376.637000000002,1,0.29883826,-0.004012787545087865,-1,0,Blocked Short (Bull Market),0.004012787545087865,-0.0
2024-01-06,43968.32,32454.938650000004,1,0.29233524,-0.000894225072540774,-1,0,Blocked Short (Bull Market),0.000894225072540774,-0.0
2024-01-07,43929.02,32524.6143,1,0.28032613,0.06653020711240704,-1,0,Blocked Short (Bull Market),-0.06653020711240704,0.0
2024-01-08,46951.04,32609.9449,1,0.28436127,-0.018075510415030107,-1,0,Blocked Short (Bull Market),0.018075510415030107,-0.0
2024-01-09,46110.0,32687.052399999997,1,0.25097355,0.01172860796383382,-1,0,Blocked Short (Bull Market),-0.01172860796383382,0.0
2024-01-10,46653.99,32767.6852,1,0.27550465,-0.006771062230729273,-1,0,Blocked Short (Bull Market),0.006771062230729273,-0.0
2024-01-11,46339.16,32847.0677,1,0.2682296,-0.0798528754667809,-1,0,Blocked Short (Bull Market),0.0798528754667809,-0.0
2024-01-12,42782.73,32909.6414,1,0.28412262,0.0015242196406752171,-1,0,Blocked Short (Bull Market),-0.0015242196406752171,0.0
2024-01-13,42847.99,32970.41915,1,0.3447567,-0.02638212870563945,-1,0,Blocked Short (Bull Market),0.02638212870563945,-0.0
2024-01-14,41732.35,33028.693849999996,1,0.35669342,0.01848861088034885,-1,0,Blocked Short (Bull Market),-0.01848861088034885,0.0
2024-01-15,42511.1,33089.012800000004,1,0.42912522,0.014637901828299413,-1,0,Blocked Short (Bull Market),-0.014637901828299413,0.0
2024-01-16,43137.95,33152.34255,1,0.36952767,-0.008423584725432613,-1,0,Blocked Short (Bull Market),0.008423584725432613,-0.0
2024-01-17,42776.1,33213.29355,1,0.33784285,-0.03445139745815894,-1,0,Blocked Short (Bull Market),0.03445139745815894,-0.0
2024-01-18,41327.5,33266.8459,1,0.34534305,0.007990013891329613,-1,0,Blocked Short (Bull Market),-0.007990013891329613,0.0
2024-01-19,41659.03,33319.36005,1,0.3629707,0.0008880084302503328,-1,0,Blocked Short (Bull Market),-0.0008880084302503328,0.0
2024-01-20,41696.04,33374.0077,1,0.32867643,-0.002778941360300473,-1,0,Blocked Short (Bull Market),0.002778941360300473,-0.0
2024-01-21,41580.33,33429.3853,1,0.34807837,-0.049606002668420156,-1,0,Blocked Short (Bull Market),0.049606002668420156,-0.0
2024-01-22,39568.02,33477.748250000004,1,0.33732373,0.008294955472882228,-1,0,Blocked Short (Bull Market),-0.008294955472882228,0.0
2024-01-23,39897.6,33525.51275,1,0.38450223,0.004683034141144241,-1,0,Blocked Short (Bull Market),-0.004683034141144241,0.0
2024-01-24,40084.88,33574.514,1,0.36294082,-0.003092975166303934,-1,0,Blocked Short (Bull Market),0.003092975166303934,-0.0
2024-01-25,39961.09,33623.515900000006,1,0.38231876,0.04555239092628425,-1,0,Blocked Short (Bull Market),-0.04555239092628425,0.0
2024-01-26,41823.51,33680.575600000004,1,0.37157017,0.00707902280697713,-1,0,Blocked Short (Bull Market),-0.00707902280697713,0.0
2024-01-27,42120.63,33738.068250000004,1,0.34433973,-0.002128775638974226,-1,0,Blocked Short (Bull Market),0.002128775638974226,-0.0
2024-01-28,42031.06,33796.32355,1,0.31843203,0.029806119942710457,-1,0,Blocked Short (Bull Market),-0.029806119942710457,0.0
2024-01-29,43302.7,33855.5659,1,0.29491377,-0.008385579459892248,-1,0,Blocked Short (Bull Market),0.008385579459892248,-0.0
2024-01-30,42941.1,33918.711350000005,1,0.28380567,-0.008444749797383772,-1,0,Blocked Short (Bull Market),0.008444749797383772,-0.0
2024-01-31,42580.0,33980.16375,1,0.30325633,0.011742435619609937,-1,0,Blocked Short (Bull Market),-0.011742435619609937,0.0
2024-02-01,43082.94,34044.4185,1,0.32462978,0.0027134001651212595,-1,0,Blocked Short (Bull Market),-0.0027134001651212595,0.0
2024-02-02,43200.0,34109.7285,1,0.3215978,-0.004382505832045197,-1,0,Blocked Short (Bull Market),0.004382505832045197,-0.0
2024-02-03,43011.09,34175.4883,1,0.32419273,-0.010005694851545816,-1,0,Blocked Short (Bull Market),0.010005694851545816,-0.0
2024-02-04,42582.88,34238.856649999994,1,0.32123974,0.002950351987088814,-1,0,Blocked Short (Bull Market),-0.002950351987088814,0.0
2024-02-05,42708.7,34303.400149999994,1,0.31584385,0.009095988310426472,-1,0,Blocked Short (Bull Market),-0.009095988310426472,0.0
2024-02-06,43098.95,34369.3863,1,0.32355028,0.028605054685199374,-1,0,Blocked Short (Bull Market),-0.028605054685199374,0.0
2024-02-07,44349.6,34442.1643,1,0.32159138,0.02095275967005496,-1,0,Blocked Short (Bull Market),-0.02095275967005496,0.0
2024-02-08,45288.65,34518.188799999996,1,0.29459792,0.03991206359421791,-1,0,Blocked Short (Bull Market),-0.03991206359421791,0.0
2024-02-09,47132.77,34607.97015,1,0.27618912,0.013033381077871586,-1,0,Blocked Short (Bull Market),-0.013033381077871586,0.0
2024-02-10,47751.09,34700.58105,1,0.26070017,0.01142945972783506,-1,0,Blocked Short (Bull Market),-0.01142945972783506,0.0
2024-02-11,48299.99,34795.3212,1,0.24421504,0.03293568144658824,-1,0,Blocked Short (Bull Market),-0.03293568144658824,0.0
2024-02-12,49917.27,34898.79365,1,0.21923244,-0.004370351494182536,-1,0,Blocked Short (Bull Market),0.004370351494182536,-0.0
2024-02-13,49699.59,35000.7209,1,0.20540988,0.041300218103198914,-1,0,Blocked Short (Bull Market),-0.041300218103198914,0.0
2024-02-14,51795.17,35112.93225,1,0.2210345,0.0016364577734705157,-1,0,Blocked Short (Bull Market),-0.0016364577734705157,0.0
2024-02-15,51880.0,35225.926799999994,1,0.21147628,0.004694246184426713,-1,0,Blocked Short (Bull Market),-0.004694246184426713,0.0
2024-02-16,52124.11,35340.386099999996,1,0.22028871,-0.009279917800631372,-1,0,Blocked Short (Bull Market),0.009279917800631372,-0.0
2024-02-17,51642.64,35450.06935,1,0.20674828,0.009540032294676114,-1,0,Blocked Short (Bull Market),-0.009540032294676114,0.0
2024-02-18,52137.67,35564.82765,1,0.21608078,-0.00698552773070659,-1,0,Blocked Short (Bull Market),0.00698552773070659,-0.0
2024-02-19,51774.73,35677.7331,1,0.21135437,0.009306488030900633,-1,0,Blocked Short (Bull Market),-0.009306488030900633,0.0
2024-02-20,52258.82,35793.45725,1,0.23448619,-0.007865510526459354,-1,0,Blocked Short (Bull Market),0.007865510526459354,-0.0
2024-02-21,51849.39,35907.34355,1,0.22021341,-0.01087817419895304,-1,0,Blocked Short (Bull Market),0.01087817419895304,-0.0
2024-02-22,51288.42,36018.34355,1,0.23366089,-0.010668655359765033,-1,0,Blocked Short (Bull Market),0.010668655359765033,-0.0
2024-02-23,50744.15,36126.009000000005,1,0.24988241,0.016109250933854777,-1,0,Blocked Short (Bull Market),-0.016109250933854777,0.0
2024-02-24,51568.22,36234.998,1,0.26119015,0.0031100616788884284,-1,0,Blocked Short (Bull Market),-0.0031100616788884284,0.0
2024-02-25,51728.85,36345.7323,1,0.24599583,0.051753212367562834,-1,0,Blocked Short (Bull Market),-0.051753212367562834,0.0
2024-02-26,54476.47,36470.8359,1,0.25485736,0.045937275755513214,-1,0,Blocked Short (Bull Market),-0.045937275755513214,0.0
2024-02-27,57037.34,36608.89245,1,0.23897639,0.09037342510456357,-1,0,Blocked Short (Bull Market),-0.09037342510456357,0.0
2024-02-28,62432.1,36773.9021,1,0.24854207,-0.021060790861507746,-1,0,Blocked Short (Bull Market),0.021060790861507746,-0.0
2024-02-29,61130.98,36933.037800000006,1,0.33339924,0.02035257099534111,-1,0,Blocked Short (Bull Market),-0.02035257099534111,0.0
2024-03-01,62387.9,37097.822649999995,1,0.25404555,-0.006442143609634661,-1,0,Blocked Short (Bull Market),0.006442143609634661,-0.0
