Date,Actual,SMA,Close,Vote_Score,Position,Strat_Ret
2024-05-26,0.013465947937329524,65047.0974,68507.67,3,2.0,0.026931895874659047
2024-05-27,-0.0150623714003808,65048.618200000004,69436.43,-1,0.0,-0.0
2024-05-28,-0.010966160005080427,64984.185999999994,68398.39,3,2.0,-0.021932320010160853
2024-05-29,0.010290184685345129,64954.3144,67652.42,1,1.0,0.010290184685345129
2024-05-30,-0.011953148002230988,64908.7362,68352.17,1,1.0,-0.011953148002230988
2024-05-31,0.003352974306247208,64859.411799999994,67540.01,3,2.0,0.006705948612494416
2024-06-01,-1.800306465331948e-05,64872.418399999995,67766.85,1,1.0,-1.800306465331948e-05
2024-06-02,0.015292495676779325,64949.2408,67765.63,1,1.0,0.015292495676779325
2024-06-03,0.02480167347858517,65012.20199999999,68809.9,1,1.0,0.02480167347858517
2024-06-04,0.008050544645661345,65154.559,70537.84,1,1.0,0.008050544645661345
2024-06-05,-0.004354124285061161,65300.851200000005,71108.0,1,1.0,-0.004354124285061161
2024-06-06,-0.020598830454873523,65491.285,70799.06,-1,0.0,-0.0
2024-06-07,-0.00065106056369522,65608.99539999999,69355.6,3,2.0,-0.00130212112739044
2024-06-08,0.004860162159083764,65718.8444,69310.46,1,1.0,0.004860162159083764
2024-06-09,-0.0015538683361776106,65812.9954,69648.14,1,1.0,-0.0015538683361776106
2024-06-10,-0.032530322415029955,65904.9724,69540.0,3,2.0,-0.06506064483005991
2024-06-11,0.014010590579490376,65914.8708,67314.24,3,2.0,0.02802118115898075
2024-06-12,-0.02208343776467173,65951.8706,68263.99,3,2.0,-0.04416687552934346
2024-06-13,-0.010977921824138023,66001.539,66773.01,3,2.0,-0.021955843648276047
2024-06-14,0.0027860739213107213,66032.45199999999,66043.99,3,2.0,0.005572147842621443
2024-06-15,0.006751007092293841,66081.6168,66228.25,3,2.0,0.013502014184587682
2024-06-16,-0.002591057844952401,66145.9146,66676.87,3,2.0,-0.005182115689904802
2024-06-17,-0.020186188658431685,66213.6288,66504.33,-3,-1.0,0.020186188658431685
2024-06-18,-0.0030879852219766885,66239.8152,65175.32,1,1.0,-0.0030879852219766885
2024-06-19,-0.001607771373120505,66325.8626,64974.37,1,1.0,-0.001607771373120505
2024-06-20,-0.011261416759841722,66455.963,64869.99,1,1.0,-0.011261416759841722
2024-06-21,0.001844936066219504,66557.62199999999,64143.56,3,1.0,0.001844936066219504
2024-06-22,-0.016505957689856198,66585.22200000001,64262.01,3,1.0,-0.016505957689856198
2024-06-23,-0.04724168823827901,66571.5814,63210.01,3,1.0,-0.04724168823827901
2024-06-24,0.024779622477455705,66497.2074,60293.3,-1,0.0,0.0
2024-06-25,-0.015342476362678105,66470.0238,61806.01,1,1.0,-0.015342476362678105
2024-06-26,0.013730655086801458,66441.082,60864.99,3,1.0,0.013730655086801458
2024-06-27,-0.020938861751513153,66451.35079999999,61706.47,3,1.0,-0.020938861751513153
2024-06-28,0.009205553774616642,66398.4274,60427.84,3,1.0,0.009205553774616642
2024-06-29,0.028853793809744524,66402.16119999999,60986.68,3,1.0,0.028853793809744524
2024-06-30,0.0020367312407112426,66441.0816,62772.01,1,1.0,0.0020367312407112426
2024-07-01,-0.012229003319739846,66469.4016,62899.99,3,1.0,-0.012229003319739846
2024-07-02,-0.0315021343281225,66453.3094,62135.47,3,1.0,-0.0315021343281225
2024-07-03,-0.05388661548310068,66425.9312,60208.58,1,1.0,-0.05388661548310068
2024-07-04,-0.007410738462197537,66242.8014,57050.01,-1,0.0,-0.0
2024-07-05,0.027885405242016163,66070.673,56628.79,3,1.0,0.027885405242016163
2024-07-06,-0.04159356377998373,65894.7956,58230.13,3,1.0,-0.04159356377998373
2024-07-07,0.015222671228313616,65673.64779999999,55857.81,3,1.0,0.015222671228313616
2024-07-08,0.023272682322844962,65482.46,56714.62,1,1.0,0.023272682322844962
2024-07-09,-0.0055996280225802065,65214.5276,58050.0,1,1.0,-0.0055996280225802065
2024-07-10,-0.006708538049520128,64966.0778,57725.85,1,1.0,-0.006708538049520128
2024-07-11,0.009532569171711086,64729.5432,57339.89,3,1.0,0.009532569171711086
2024-07-12,0.022460333746386348,64527.932199999996,57889.1,3,1.0,0.022460333746386348
2024-07-13,0.02656596839138983,64341.0128,59204.02,-3,-1.0,-0.02656596839138983
2024-07-14,0.06257882518464983,64171.1596,60797.91,-1,0.0,0.0
2024-07-15,0.004929571655444641,64095.489,64724.14,1,1.0,0.004929571655444641
2024-07-16,-0.014806827344029673,64007.640199999994,65043.99,3,2.0,-0.029613654688059345
2024-07-17,-0.0015626673332034774,63921.43220000001,64087.99,-1,0.0,-0.0
2024-07-18,0.040910757335444886,63848.142199999995,63987.92,-3,-1.0,-0.040910757335444886
2024-07-19,0.00717432290208512,63814.2988,66660.0,1,1.0,0.00717432290208512
2024-07-20,0.015156828740989328,63806.2978,67139.96,-3,-1.0,-0.015156828740989328
2024-07-21,-0.009334516829783621,63814.2676,68165.34,-3,-1.0,0.009334516829783621
2024-07-22,-0.023916981434216472,63809.5952,67532.01,-3,-1.0,0.023916981434216472
2024-07-23,-0.008529507623456261,63752.1174,65936.01,1,1.0,-0.008529507623456261
2024-07-24,0.006463859817351855,63648.8806,65376.0,3,2.0,0.01292771963470371
2024-07-25,0.03153462223775808,63542.7196,65799.95,3,2.0,0.06306924447551616
2024-07-26,-0.00016921384598440523,63484.898199999996,67907.99,3,2.0,-0.00033842769196881046
2024-07-27,0.005191188977428364,63455.716199999995,67896.5,3,2.0,0.010382377954856728
2024-07-28,-0.02170181316434392,63434.5046,68249.88,3,2.0,-0.04340362632868784
2024-07-29,-0.008974685027823451,63377.23560000001,66784.69,3,2.0,-0.017949370055646903
2024-07-30,-0.02385142421501373,63310.19560000001,66188.0,3,2.0,-0.04770284843002746
2024-07-31,0.011171199683345215,63256.4708,64628.0,1,1.0,0.011171199683345215
2024-08-01,-0.06080893312569105,63198.271400000005,65354.02,3,2.0,-0.1216178662513821
2024-08-02,-0.013099436128860992,63092.7778,61498.33,3,1.0,-0.013099436128860992
2024-08-03,-0.04269555681819708,62985.857800000005,60697.99,3,1.0,-0.04269555681819708
2024-08-04,-0.07388270778154322,62824.512800000004,58161.0,3,1.0,-0.07388270778154322
2024-08-05,0.03641232998749407,62571.3516,54018.81,3,1.0,0.03641232998749407
2024-08-06,-0.015975161468007117,62361.7052,56022.01,1,1.0,-0.015975161468007117
2024-08-07,0.11228735091416127,62160.882000000005,55134.16,1,1.0,0.11228735091416127
2024-08-08,-0.013842409307287744,62095.114400000006,61685.99,1,1.0,-0.013842409307287744
2024-08-09,0.001404713543484379,62014.47439999999,60837.99,3,1.0,0.001404713543484379
2024-08-10,-0.036964958668207114,61950.07340000001,60923.51,-1,0.0,-0.0
2024-08-11,0.010741321896940523,61839.085,58712.59,-3,-1.0,-0.010741321896940523
2024-08-12,0.020687318243458014,61761.81760000001,59346.64,-3,-1.0,-0.020687318243458014
2024-08-13,-0.031926101818424826,61767.6946,60587.15,-3,-1.0,0.031926101818424826
2024-08-14,-0.019657942646201854,61705.24220000001,58683.39,1,1.0,-0.019657942646201854
2024-08-15,0.022910978337253942,61638.76359999999,57541.06,-3,-1.0,-0.022910978337253942
2024-08-16,0.010431923382209742,61582.1262,58874.6,1,1.0,0.010431923382209742
2024-08-17,-0.018057579517003593,61563.4092,59491.99,1,1.0,-0.018057579517003593
2024-08-18,0.017158062435947308,61512.22260000001,58427.35,-1,0.0,0.0
2024-08-19,-0.007170849698593443,61445.5524,59438.5,1,1.0,-0.007170849698593443
2024-08-20,0.03565715238614722,61367.8286,59013.8,-1,0.0,0.0
2024-08-21,-0.012839442327577983,61348.239799999996,61156.03,-3,-1.0,0.012839442327577983
2024-08-22,0.05887576421662603,61351.585,60375.84,-1,0.0,0.0
2024-08-23,0.0018685710918962383,61491.3296,64037.24,3,2.0,0.0037371421837924766
2024-08-24,0.0009813284334161388,61641.894,64157.01,3,2.0,0.0019626568668322775
2024-08-25,-0.021818360418123024,61761.6914,64220.0,-1,0.0,-0.0
2024-08-26,-0.05594960850125526,61901.215200000006,62834.0,-3,-1.0,0.05594960850125526
2024-08-27,-0.006417925294743356,61955.2228,59415.0,1,1.0,-0.006417925294743356
2024-08-28,0.005475126375226921,61974.9208,59034.9,-1,0.0,0.0
2024-08-29,-0.003967156608714223,62007.583999999995,59359.01,-3,-1.0,0.003967156608714223
2024-08-30,-0.00254026496747557,62043.265999999996,59123.99,1,1.0,-0.00254026496747557
2024-08-31,-0.028763415319443375,62064.9638,58973.99,1,1.0,-0.028763415319443375
2024-09-01,0.03144134758080365,62026.920600000005,57301.86,-3,-1.0,-0.03144134758080365
2024-09-02,-0.028202897779850595,61993.605,59132.13,-1,0.0,-0.0
2024-09-03,0.008369626775024829,61848.8768,57487.73,-1,0.0,0.0
2024-09-04,-0.03138033882672037,61707.415,57970.9,1,1.0,-0.03138033882672037
2024-09-05,-0.040262751080288636,61549.25519999999,56180.0,-3,-1.0,0.040262751080288636
2024-09-06,0.0036604367595428834,61348.7562,53962.97,1,1.0,0.0036604367595428834
2024-09-07,0.01300733247035669,61098.7734,54160.86,-1,0.0,0.0
2024-09-08,0.03882199877924005,60853.3732,54869.95,3,1.0,0.03882199877924005
2024-09-09,0.010359360363052208,60630.90640000001,57042.0,1,1.0,0.010359360363052208
2024-09-10,-0.005183618786241656,60432.986,57635.99,3,1.0,-0.005183618786241656
2024-09-11,0.013758211280425158,60261.0258,57338.0,-3,-1.0,-0.013758211280425158
2024-09-12,0.039888515176949337,60116.152200000004,58132.32,-1,0.0,0.0
2024-09-13,-0.008381917831569096,60010.1132,60498.0,1,1.0,-0.008381917831569096
2024-09-14,-0.014456155768720775,59851.814000000006,59993.03,-3,-1.0,0.014456155768720775
2024-09-15,-0.01564652918074257,59676.524000000005,59132.0,-3,-1.0,0.01564652918074257
2024-09-16,0.035438379599161005,59475.80619999999,58213.99,-1,0.0,0.0
2024-09-17,0.023691660342147144,59346.392199999995,60313.99,-1,0.0,0.0
2024-09-18,0.01905308607791393,59257.832,61759.99,-1,0.0,0.0
2024-09-19,0.004012085061529829,59224.231799999994,62947.99,-1,0.0,0.0
2024-09-20,0.0023375749611005414,59181.172399999996,63201.05,1,1.0,0.0023375749611005414
2024-09-21,0.0036209624041565595,59218.185,63348.96,1,1.0,0.0036209624041565595
2024-09-22,-0.0037625690717466927,59275.8004,63578.76,-3,-1.0,0.0037625690717466927
2024-09-23,0.01446248637939056,59379.38020000001,63339.99,-3,-1.0,-0.01446248637939056
2024-09-24,-0.017434692343162504,59584.258,64262.7,-1,0.0,-0.0
2024-09-25,0.03151578569135097,59726.85800000001,63152.01,-1,0.0,0.0
2024-09-26,0.009102584128001627,59927.6546,65173.99,3,2.0,0.018205168256003254
2024-09-27,0.0013378619530761801,60009.3338,65769.95,3,2.0,0.0026757239061523603
2024-09-28,-0.003894573316477157,60109.734000000004,65858.0,3,2.0,-0.007789146632954314
2024-09-29,-0.03528524055475455,60203.304,65602.01,1,1.0,-0.03528524055475455
2024-09-30,-0.04063624492665931,60295.60400000001,63327.59,3,2.0,-0.08127248985331861
2024-10-01,-0.002577086316775542,60324.786799999994,60805.78,3,2.0,-0.005154172633551084
2024-10-02,0.001703926352847916,60326.02939999999,60649.28,3,2.0,0.003407852705695832
2024-10-03,0.02170883041003728,60367.41579999999,60752.71,3,2.0,0.04341766082007456
2024-10-04,-0.00045108906551724495,60458.3146,62086.0,3,2.0,-0.0009021781310344899
2024-10-05,0.012202629820996201,60521.982599999996,62058.0,3,2.0,0.024405259641992402
2024-10-06,-0.009531284031326389,60588.541,62819.91,-3,-1.0,0.009531284031326389
2024-10-07,-0.0010211885021863328,60664.473999999995,62224.0,3,2.0,-0.0020423770043726656
2024-10-08,-0.024830482976427176,60718.9138,62160.49,1,1.0,-0.024830482976427176
2024-10-09,-0.005119452832531935,60751.3582,60636.02,1,1.0,-0.005119452832531935
2024-10-10,0.03603669892744918,60734.765400000004,60326.39,1,1.0,0.03603669892744918
2024-10-11,0.010596362001929363,60778.048599999995,62540.0,1,1.0,0.010596362001929363
2024-10-12,-0.0053332935199566596,60761.4282,63206.22,3,2.0,-0.010666587039913319
2024-10-13,0.04985708823410627,60735.6884,62870.02,3,2.0,0.09971417646821254
2024-10-14,0.014872066015212413,60772.968199999996,66083.99,1,1.0,0.014872066015212413
2024-10-15,0.008105370403983361,60857.77099999999,67074.14,1,1.0,0.008105370403983361
2024-10-16,-0.0029358340463448997,61021.8712,67620.01,1,1.0,-0.0029358340463448997
2024-10-17,0.014813986471420449,61189.6088,67421.78,1,1.0,0.014813986471420449
2024-10-18,-0.0007309621248523259,61370.988600000004,68428.0,1,1.0,-0.0007309621248523259
2024-10-19,0.00951888488044817,61556.0688,68378.0,3,2.0,0.01903776976089634
2024-10-20,-0.02425888605349007,61757.22880000001,69031.99,-1,0.0,-0.0
2024-10-21,0.0007195659176902162,61958.7416,67377.5,3,2.0,0.0014391318353804323
2024-10-22,-0.01129587277243706,62124.619000000006,67426.0,3,2.0,-0.02259174554487412
2024-10-23,0.02268451715263484,62308.237400000005,66668.65,3,2.0,0.04536903430526968
2024-10-24,-0.022239429463163648,62512.785,68198.28,3,2.0,-0.044478858926327296
2024-10-25,0.005896224370562871,62723.151600000005,66698.33,3,2.0,0.011792448741125741
2024-10-26,0.013750632418520554,62985.74739999999,67092.76,3,2.0,0.027501264837041108
2024-10-27,0.02812846721520796,63262.9642,68021.7,3,2.0,0.05625693443041592
2024-10-28,0.03888698282937757,63564.8094,69962.21,3,2.0,0.07777396565875513
2024-10-29,-0.005399473668343945,63878.697799999994,72736.42,3,2.0,-0.01079894733668789
2024-10-30,-0.02878461169591104,64172.872800000005,72344.74,3,2.0,-0.05756922339182208
2024-10-31,-0.011388795745506882,64431.953,70292.01,3,2.0,-0.022777591491013764
2024-11-01,-0.0017465165389545408,64659.2268,69496.01,1,1.0,-0.0017465165389545408
2024-11-02,-0.008668122839253566,64836.76159999999,69374.74,3,2.0,-0.017336245678507133
2024-11-03,-0.013555167807772158,65012.4208,68775.99,3,2.0,-0.027110335615544316
2024-11-04,0.02218393837390412,65186.780999999995,67850.01,3,2.0,0.04436787674780824
2024-11-05,0.08560223984821512,65409.941399999996,69372.01,1,1.0,0.08560223984821512
2024-11-06,0.0037760095920657505,65715.1014,75571.99,3,2.0,0.007552019184131501
2024-11-07,0.00855685431952021,65997.0594,75857.89,1,1.0,0.00855685431952021
2024-11-08,0.0021892171563324633,66268.2952,76509.78,1,1.0,0.0021892171563324633
2024-11-09,0.04703330369431591,66537.82340000001,76677.46,1,1.0,0.04703330369431591
2024-11-10,0.09803226217915882,66878.2444,80370.01,-1,0.0,0.0
2024-11-11,-0.007882034011635572,67379.629,88647.99,-1,0.0,-0.0
2024-11-12,0.027178568661184198,67871.8694,87952.01,1,1.0,0.027178568661184198
2024-11-13,-0.03432634643790914,68394.11940000001,90375.2,-3,-1.0,0.03432634643790914
2024-11-14,0.041568314974823425,68877.591,87325.59,-1,0.0,0.0
2024-11-15,-0.004902030249246929,69394.75259999999,91032.07,-3,-1.0,0.004902030249246929
2024-11-16,-0.008101554091419313,69891.09199999999,90586.92,1,1.0,-0.008101554091419313
2024-11-17,0.006744588166355547,70371.0518,89855.99,1,1.0,0.006744588166355547
2024-11-18,0.02020817024435305,70868.2932,90464.08,-1,0.0,0.0
2024-11-19,0.021177619537080205,71447.9572,92310.79,-3,-1.0,-0.021177619537080205
2024-11-20,0.04185951709945262,72117.57280000001,94286.56,-3,-1.0,-0.04185951709945262
2024-11-21,0.005830172847894076,72870.9296,98317.12,-3,-1.0,-0.005830172847894076
2024-11-22,-0.012409323871574746,73633.7154,98892.0,1,1.0,-0.012409323871574746
2024-11-23,0.002327936418892903,74345.4434,97672.4,-1,0.0,0.0
2024-11-24,-0.051239836346874276,75062.2842,97900.04,-1,0.0,-0.0
2024-11-25,-0.011297312096130885,75666.0862,93010.01,-3,-1.0,0.011297312096130885
2024-11-26,0.04151142667791282,76260.9094,91965.16,-3,-1.0,-0.04151142667791282
2024-11-27,-0.002288480239917697,76934.96179999999,95863.11,1,1.0,-0.002288480239917697
2024-11-28,0.01880928130380514,77635.121,95643.98,-3,-1.0,-0.01880928130380514
2024-11-29,-0.010852955416106586,78377.7932,97460.0,-3,-1.0,0.010852955416106586
2024-11-30,0.008029148706736931,79055.15299999999,96407.99,-3,-1.0,-0.008029148706736931
2024-12-01,-0.013931627244584067,79734.7322,97185.18,1,1.0,-0.013931627244584067
2024-12-02,9.463180488125695e-05,80394.1442,95840.62,-3,-1.0,-9.463180488125695e-05
2024-12-03,0.028161417666881416,80989.45820000001,95849.69,-1,0.0,0.0
2024-12-04,-0.01679234704122157,81619.7218,98587.32,-3,-1.0,0.01679234704122157
2024-12-05,0.028424916087496886,82206.2342,96945.63,-3,-1.0,-0.028424916087496886
2024-12-06,0.0009134510578209996,82852.6154,99740.84,-1,0.0,0.0
2024-12-07,0.012716305068205409,83480.6952,99831.99,1,1.0,0.012716305068205409
2024-12-08,-0.03864784755258232,84135.32699999999,101109.59,-3,-1.0,0.03864784755258232
2024-12-09,-0.007050855728157901,84700.2166,97276.47,-3,-1.0,0.007050855728157901
2024-12-10,0.04585110055392514,85284.5266,96593.0,1,1.0,0.04585110055392514
2024-12-11,-0.011144290310743151,85958.50660000001,101125.0,-1,0.0,-0.0
2024-12-12,0.014099129370686553,86625.21940000002,100004.29,-1,0.0,0.0
2024-12-13,-4.190407172619906e-05,87289.7388,101424.25,-1,0.0,-0.0
2024-12-14,0.02957210835064263,87984.1722,101420.0,-1,0.0,0.0
2024-12-15,0.015149918553743596,88731.5968,104463.99,-3,-1.0,-0.015149918553743596
2024-12-16,0.0007076596818099129,89492.336,106058.66,-1,0.0,0.0
2024-12-17,-0.057491789143001994,90215.7666,106133.74,-1,0.0,-0.0
2024-12-18,-0.02774708582409932,90765.11839999999,100204.01,-3,-1.0,0.02774708582409932
2024-12-19,0.003519077229743537,91267.4608,97461.86,-3,-1.0,-0.003519077229743537
2024-12-20,-0.005263536125710258,91817.7294,97805.44,-1,0.0,-0.0
2024-12-21,-0.02188095438284901,92373.649,97291.99,-3,-1.0,0.02188095438284901
2024-12-22,-0.0032072803231183965,92889.87960000001,95186.27,-1,0.0,-0.0
2024-12-23,0.039087452998785556,93411.9892,94881.47,-1,0.0,0.0
2024-12-24,0.007733974670366026,94028.26060000001,98663.58,1,1.0,0.007733974670366026
2024-12-25,-0.03727485759295436,94629.4124,99429.6,-3,-1.0,0.03727485759295436
2024-12-26,-0.01570409519397809,95033.8046,95791.6,-1,0.0,-0.0
2024-12-27,0.010558907393903796,95402.62739999998,94299.03,1,1.0,0.010558907393903796
2024-12-28,-0.016524020398176582,95778.43179999999,95300.0,1,1.0,-0.016524020398176582
2024-12-29,-0.010144822242994745,96119.64660000001,93738.2,-3,-1.0,0.010144822242994745
2024-12-30,0.008412972329420844,96368.08739999999,92792.05,1,1.0,0.008412972329420844
2024-12-31,0.0027963771631698223,96466.6476,93576.0,1,1.0,0.0027963771631698223
