Date,Actual_Return_Daily,Target,LSTM_Prob,LSTM_Return,RF_Prob,RF_Return,XGB_Prob,XGB_Return
2023-08-23,-0.009604966342235453,0,0.46028885,-0.0,0.5381150720187936,-0.0,0.5493826,-0.0
2023-08-24,-0.004595714908301547,0,0.47263396,-0.0,0.5145549423338521,-0.0,0.5104987,-0.0
2023-08-25,-0.0016375635459644805,0,0.47064757,-0.0,0.5876402863808227,-0.00013697413519310762,0.6576035,-0.0003915723513340627
2023-08-26,0.00323873624067934,1,0.46667388,0.0,0.5976665725367591,0.00034306545765282724,0.6446474,0.0006811955576102671
2023-08-27,0.000698176287035663,1,0.441378,-1.3377043778654146e-05,0.5712081667399658,3.290453135409448e-05,0.3396245,-0.00017124789772674586
2023-08-28,0.059320826564098275,1,0.43365705,-0.0021543923674726983,0.5663120708396828,0.0021503233892935713,0.37510505,-0.009872955005952899
2023-08-29,-0.0151357950818478,0,0.45253742,-0.0,0.5540304082542299,-0.00013556318540491305,0.6124689,-0.002101147351728634
2023-08-30,-0.05107008806335594,0,0.48323163,-0.0,0.5523083018703321,-0.0002619670662103702,0.58309853,-0.003756320689790211
2023-08-31,-0.005246038619321044,0,0.48748264,-0.0,0.5568824592034816,-8.023477061636798e-05,0.62284625,-0.0008492314751975423
2023-09-01,0.0024948459526167835,1,0.48593253,0.0,0.558379079595503,4.645447292332114e-05,0.59161973,0.00023074397741105676
2023-09-02,0.003923561650647033,1,0.4813093,0.0,0.5448481107287759,0.0,0.63118815,0.0007078815536752812
2023-09-03,-0.005606105973525642,0,0.4665448,-0.0,0.560518783699856,-0.0001310431469644144,0.5537735,-4.701044509374377e-05
2023-09-04,-0.0013142673496244822,0,0.46642917,-0.0,0.5803086470871639,-8.851925617322361e-05,0.66575664,-0.0003380781344247681
2023-09-05,-0.0012472832474370724,0,0.47578752,-0.0,0.4647700663883845,-0.0,0.50670314,-0.0
2023-09-06,0.019035486849342184,1,0.48992482,0.0,0.5073116846109466,0.0,0.46804795,0.0
2023-09-07,-0.01320815513349337,0,0.50128263,-0.0,0.5182305509975755,-0.0,0.6257725,-0.00222403216185974
2023-09-08,-0.0003431630206622342,0,0.50851727,-0.0,0.5567627941590394,-5.157201937184131e-06,0.6620935,-8.548077312931749e-05
2023-09-09,-0.0023191454606873935,0,0.5066302,-0.0,0.5890276106186839,-0.0002011349022395463,0.6768237,-0.0006536056242577173
2023-09-10,-0.02663039767580389,0,0.48002052,-0.0,0.5606171407101431,-0.0006283081762023937,0.3611104,0.005260367569345871
2023-09-11,0.02657196307677719,1,0.46183857,0.0,0.566013641394824,0.0009455864174844743,0.6327803,0.0048880783013603634
2023-09-12,0.014671204201257093,1,0.47642717,0.0,0.5321542535806794,0.0,0.62241083,0.0023607866874344936
2023-09-13,0.011403348118842957,1,0.49172756,0.0,0.572779614019276,0.0005772530414992874,0.6133074,0.0016042586993364463
2023-09-14,0.0029091145916004006,1,0.49876615,0.0,0.5595043557707798,6.144280012563771e-05,0.6267756,0.0004963312239947807
2023-09-15,-0.0015173159554027868,0,0.5101069,-0.0,0.5876011895706854,-0.0001267841886171684,0.66129553,-0.0003752677315900572
2023-09-16,-0.0012115920994153866,0,0.50871766,-0.0,0.5769402844763887,-7.253474628354545e-05,0.6564688,-0.00028665945501731986
2023-09-17,0.008819719840065637,1,0.4863118,0.0,0.48079334710721766,0.0,0.48696116,0.0
2023-09-18,0.01659208048714994,1,0.47688648,0.0,0.54991476517713,0.0,0.6148115,0.002389682517103146
2023-09-19,-0.003138296199427117,0,0.49656156,-0.0,0.5369001037044896,-0.0,0.6370012,-0.0006067456653302773
2023-09-20,-0.020745316649489014,0,0.5127723,-0.0,0.5534419063949325,-0.00015867430675727844,0.57708347,-0.001248566471790073
2023-09-21,0.0004538251782273123,1,0.5213057,0.0,0.6234795701781012,7.410417562698456e-05,0.63276607,8.34696010690807e-05
2023-09-22,-0.0001572726369548166,0,0.52109945,-0.0,0.5987365724304464,-1.7033176138390485e-05,0.67935145,-4.520764697026174e-05
2023-09-23,-0.01240277490489352,0,0.5206883,-0.0,0.6033361664447026,-0.0014700365926746228,0.69005454,-0.0038601437731931184
2023-09-24,0.002147539347757194,1,0.5010382,0.0,0.5838747355019206,0.00016166072752275986,0.39324257,-0.0002708639852767328
2023-09-25,-0.0031656440496646743,0,0.48630947,-0.0,0.5877027218984298,-0.00026522977163094677,0.7183575,-0.0011843553661064115
2023-09-26,0.005754212215801185,1,0.49971965,0.0,0.5113894358187915,0.0,0.56254804,0.00016045339542221723
2023-09-27,0.024288394222757907,1,0.5103748,0.0,0.5037339990600634,0.0,0.46097746,0.0
2023-09-28,-0.0042437853832940535,0,0.5197476,-0.0,0.591016198251038,-0.0003868087613689913,0.61174005,-0.0005822477251081085
2023-09-29,0.002064247824862265,1,0.5272672,0.0,0.5811153781503369,0.00014273300370355475,0.64775616,0.0004484287196301607
2023-09-30,0.03748988079317705,1,0.5267434,0.0,0.5575342060149524,0.0006276810786040033,0.62921935,0.006599830668199499
2023-10-01,-0.017952769440012815,0,0.50002253,-0.0,0.5490743694212145,-0.0,0.62945074,-0.0031696901366298387
2023-10-02,-0.0024781075361443865,0,0.48875576,-0.0,0.5665025456818792,-9.087796182184826e-05,0.6246866,-0.00041129198198335237
2023-10-03,0.012756619276586195,1,0.50663745,0.0,0.5671193453573361,0.00048529993552873235,0.63759935,0.0024832697606190393
2023-10-04,-0.013342721522066095,0,0.51409924,-0.0,0.6276882252584257,-0.0023034941225927004,0.58805245,-0.0011282736462397537
2023-10-05,0.018818266735082634,1,0.51684225,0.0,0.6084925352505757,0.0024460625119034573,0.6764414,0.0052875715594481254
2023-10-06,0.0009154062279922295,1,0.526361,0.0,0.6396749585337536,0.00018242003452609534,0.7010978,0.0003073685509119787
2023-10-07,-0.0014181982742726472,0,0.53505373,-0.0,0.6244282942018939,-0.00023456461865373958,0.68447876,-0.0004238167197625204
2023-10-08,-0.011779875664382407,0,0.51223886,-0.0,0.54146365340439,-0.0,0.5990894,-0.0012850371511506965
2023-10-09,-0.007275373195296091,0,0.50144583,-0.0,0.6342853258728972,-0.001362682668027716,0.6915686,-0.0022888097910383036
2023-10-10,-0.01896652932854734,0,0.5114703,-0.0,0.5705528179748381,-0.0008662569442312486,0.6315865,-0.0034386942148079956
2023-10-11,-0.004321426540286491,0,0.5181343,-0.0,0.5747492956390301,-0.0002376716956175582,0.6470735,-0.0009322132945509536
2023-10-12,0.0038182399293200187,1,0.52362823,0.0,0.6482340804621789,0.0008335139743127263,0.7072142,0.0013339586947130292
2023-10-13,-0.0003544668067039467,0,0.52480376,-0.0,0.6492820114492767,-7.820483902571057e-05,0.675873,-9.91506447163491e-05
2023-10-14,0.011171707530674917,1,0.5264144,0.0,0.6208184548306204,0.0017581401447600057,0.68089074,0.0032494953800077655
2023-10-15,0.04840156611029453,1,0.50253487,0.0,0.5760572819729881,0.0028026961246003733,0.39432046,-0.005988836670656432
2023-10-16,-0.0036863346095197267,0,0.48560286,-0.0,0.5902785012499907,-0.0003299556292831648,0.65791065,-0.0008839882255208351
2023-10-17,-0.0026768518861103275,0,0.5134783,-0.0,0.5327225928195404,-0.0,0.48558077,-0.0
2023-10-18,0.01380644022600064,1,0.51479316,0.0,0.5628962386311708,0.0003956692173366645,0.60897917,0.0018095381544496606
2023-10-19,0.03272936881268124,1,0.513272,0.0,0.586809233897248,0.0026772066487450617,0.6309757,0.005889520150696478
2023-10-20,0.008082108028452294,1,0.5136919,0.0,0.614656358219911,0.0011612437152436227,0.6861883,0.0024459741595328796
2023-10-21,0.002759830846653565,1,0.52976465,0.0,0.580811394862198,0.00018896497326470474,0.66488445,0.0007045814026572506
2023-10-22,0.09768020786547688,1,0.5156647,0.0,0.6104680548236473,0.013125627031988702,0.6846396,0.02922582487988154
2023-10-23,0.02545906657086265,1,0.49831823,0.0,0.5956312062181004,0.0025816175929230635,0.6532722,0.005842697471608459
2023-10-24,0.016759533553249224,1,0.5262623,0.0,0.612858782616308,0.0023410752808320275,0.5960446,0.0017148574588520705
2023-10-25,-0.01003363081588025,0,0.531865,-0.0,0.556873390785454,-0.00015325570132115033,0.60837513,-0.0013015875822743651
2023-10-26,-0.00763160546721126,0,0.524718,-0.0,0.5763347514200535,-0.00044661429536651035,0.6011319,-0.0008671522961908337
2023-10-27,0.005560455807826632,1,0.5029298,0.0,0.5526627461009012,3.290240449227405e-05,0.5729392,0.00028344986144083746
2023-10-28,0.012969433130901344,1,0.50632524,0.0,0.5417618627634456,0.0,0.6111892,0.0017635308873832638
2023-10-29,-0.0014828854979810758,0,0.5028502,-0.0,0.5213667080182954,-0.0,0.6031527,-0.0001751540926703861
2023-10-30,0.004775852062776867,1,0.5106218,0.0,0.5159076577443285,0.0,0.61929506,0.0007354286933651841
2023-10-31,0.022314560261213128,1,0.53843445,0.0,0.527173167736066,0.0,0.58857244,0.0019127263567427725
2023-11-01,-0.013639193957310053,0,0.55752385,-0.0002280423271117599,0.5592730708528004,-0.0002810604709804954,0.5739457,-0.0007257775543527676
2023-11-02,-0.0064546666973641625,0,0.5666622,-0.00023899738553581393,0.5910681963996405,-0.0005890700436034887,0.61808896,-0.0009766477106765998
2023-11-03,0.00989677583723088,1,0.56500316,0.0003299617101619435,0.584131466014235,0.0007506477069754399,0.63156,0.0017937359668367674
2023-11-04,-0.0014324869251003767,0,0.5582828,-2.6366610475285437e-05,0.5738352486547107,-7.587484900975413e-05,0.5887545,-0.00012336724966869188
2023-11-05,0.0009766198683485855,1,0.5272101,0.0,0.5857716456716343,7.763399974765269e-05,0.6211928,0.00015450734208601215
2023-11-06,0.010022908737337355,1,0.5146494,0.0,0.5786088393565454,0.0006372084132262204,0.62944496,0.0017694876431726765
2023-11-07,0.0063528178351219345,1,0.533818,0.0,0.5546048333747946,6.500815020257691e-05,0.64558303,0.0013493812289193032
2023-11-08,0.029766675983155067,1,0.5473002,0.0,0.5702802701082352,0.0013415027314726711,0.594809,0.0029640322266494545
2023-11-09,0.01623057053490802,1,0.55868137,0.0003131186057618307,0.5867163730058033,0.0013242837374592934,0.6774556,0.0045970600598188366
2023-11-10,-0.004611757237879132,0,0.56884706,-0.0001931511496513167,0.595530067331186,-0.0004666080390127131,0.63511413,-0.0008722792721226611
2023-11-11,-0.0017756126342137468,0,0.5638164,-5.451689727393322e-05,0.6008355044783351,-0.0002005870311519139,0.6721303,-0.0004819023884033717
2023-11-12,-0.016353527492521336,0,0.5309531,-0.0,0.5759320285946081,-0.0009424003167972727,0.5921818,-0.0015329357033271854
2023-11-13,-0.0253224983929354,0,0.51090527,-0.0,0.5738775609371392,-0.0013436433299064937,0.6581827,-0.006087678828464952
2023-11-14,0.06287397140001015,1,0.52193,0.0,0.5792495653365995,0.004086747409857968,0.6656679,0.016161108367388797
2023-11-15,-0.04579700167213188,0,0.53617394,-0.0,0.5571847973668033,-0.0007312048378253685,0.588896,-0.0039584859093777305
2023-11-16,0.012377896572665345,1,0.5486963,0.0,0.5784813908953267,0.0007834215794400124,0.6138335,0.0017558314917021619
2023-11-17,-0.001252220312786142,0,0.54275656,-0.0,0.5703626143221306,-5.6663287279115463e-05,0.60681975,-0.00015811296529615702
2023-11-18,0.021420590373204398,1,0.5415061,0.0,0.5713181168062859,0.0010147703280790508,0.6054139,0.002637774425699283
2023-11-19,0.0023772666332884944,1,0.49988282,0.0,0.5456870808456362,0.0,0.59326464,0.00022855901561241938
2023-11-20,-0.046657457238005864,0,0.49590003,-0.0,0.5049141917725762,-0.0,0.6472829,-0.010086605013672882
2023-11-21,0.045576998787717926,1,0.5090567,0.0,0.5238697127443965,0.0,0.56808,0.001831182172713319
2023-11-22,-0.003053710529443689,0,0.5093516,-0.0,0.49391326097222576,-0.0,0.52186245,-0.0
2023-11-23,0.011180012954367782,1,0.52060276,0.0,0.5860672231183119,0.0008960711593128894,0.6170393,0.0016655564214726852
2023-11-24,0.0017776195288349984,1,0.5251008,0.0,0.5334210061570008,0.0,0.6122993,0.00024609883583583196
2023-11-25,-0.008859513391713852,0,0.5328472,-0.0,0.5383992944159306,-0.0,0.60737216,-0.001129531961097039
2023-11-26,-0.005482130309367848,0,0.4962647,-0.0,0.530566691038457,-0.0,0.5763401,-0.0003208881975975665
2023-11-27,0.01535223194675372,1,0.4850294,0.0,0.48923196234565425,0.0,0.60394865,0.001840515673003437
2023-11-28,0.0009453771250752638,1,0.50343937,0.0,0.5281067817266188,0.0,0.62279975,0.0001529404767326674
2023-11-29,-0.0034581251896556686,0,0.51323223,-0.0,0.5343117076613835,-0.0,0.57855654,-0.00021944899117840274
2023-11-30,0.025092382063089787,1,0.5240085,0.0,0.5896752610115487,0.00221232623945464,0.59783477,0.0026673064748171053
2023-12-01,0.019655100831166433,1,0.5310241,0.0,0.5875593501294143,0.001640517364326047,0.6071407,0.002495791948240025
2023-12-02,0.013142794289187723,1,0.5373148,0.0,0.5833896191970536,0.0009751842144470841,0.621262,0.002081292961793274
2023-12-03,0.049271977534901416,1,0.51551753,0.0,0.5762489048539539,0.002874078778399505,0.66950315,0.013084791225731359
2023-12-04,0.04839691964470645,1,0.5010524,0.0,0.5969443048324236,0.00504879944166979,0.6698874,0.012893737462328364
2023-12-05,-0.007072982823143485,0,0.5162368,-0.0,0.5845293703008828,-0.0005427236511824547,0.6465773,-0.0015179766563291057
2023-12-06,-0.011249508685349425,0,0.5196638,-0.0,0.5580539897111979,-0.000201340949350745,0.6274501,-0.001936167928866866
2023-12-07,0.020536119557329653,1,0.51641273,0.0,0.6003236769134902,0.002296562323688587,0.64868134,0.004503403668533476
2023-12-08,-0.010408972260493799,0,0.50648046,-0.0,0.5951979700493414,-0.0010454764810538303,0.5905486,-0.0009379308166816298
2023-12-09,0.0017350244818206502,1,0.5069792,0.0,0.5760507409985177,0.00010044149644888243,0.6293472,0.00030593182565422707
2023-12-10,-0.05966075735492428,0,0.49660724,-0.0,0.5734680320929058,-0.00311137904064983,0.63208926,-0.010883348276112197
2023-12-11,0.005776503301278852,1,0.49157688,0.0,0.5807565930689793,0.0003948123586645534,0.694505,0.0018549631000463374
2023-12-12,0.032639616880829996,1,0.50121343,0.0,0.5711549854087346,0.0015344235974680959,0.6421096,0.006680935393151555
2023-12-13,0.0035680023564587876,1,0.516333,0.0,0.5378446164818461,0.0,0.59702,0.0003728162756529808
2023-12-14,-0.025470477640977214,0,0.5251082,-0.0,0.5832598727279589,-0.0018825440992427183,0.62997365,-0.004526593053063073
2023-12-15,0.008020387258140575,1,0.53124344,0.0,0.5429650790292394,0.0,0.63009745,0.0014275833028098961
2023-12-16,-0.021599191335207872,0,0.5196855,-0.0,0.4754768442781295,-0.0,0.53377366,-0.0
2023-12-17,0.030541766708551847,1,0.4964844,0.0,0.5083752625926315,0.0,0.6126884,0.004254699863776194
2023-12-18,-0.008990828549252048,0,0.4799946,-0.0,0.49597499851373167,-0.0,0.63447297,-0.001687737442043031
2023-12-19,0.03241755264462973,1,0.5014743,0.0,0.5586250890326193,0.0006213428395101194,0.6312254,0.005851396776033977
2023-12-20,0.004406916568444891,1,0.5018934,0.0,0.5085900488940803,0.0,0.5644074,0.0001410937688844824
2023-12-21,0.0024419680670525194,1,0.5165291,0.0,0.5254401533436698,0.0,0.59214705,0.0002287149583240362
2023-12-22,-0.006088221088727501,0,0.5172363,-0.0,0.5378862586196356,-0.0,0.61997646,-0.0009467380339424863
2023-12-23,-0.016395107062850675,0,0.5211302,-0.0,0.4619384044458474,-0.0,0.565922,-0.0005800956905699865
2023-12-24,0.013507101635684676,1,0.4920832,0.0,0.5364483902959075,0.0,0.5644272,0.00043304322752747427
2023-12-25,-0.02479535186467053,0,0.4773635,-0.0,0.48957603894832274,-0.0,0.64474064,-0.005220282871602597
2023-12-26,0.02140979529821103,1,0.4995224,0.0,0.5298555647574157,0.0,0.60279715,0.0025119465148988104
2023-12-27,-0.02012077980823538,0,0.5108952,-0.0,0.5433453550383924,-0.0,0.5880979,-0.001703463618022009
2023-12-28,-0.011740790238734814,0,0.5229107,-0.0,0.5770584386050376,-0.0007059721152209556,0.57926923,-0.0007636528357362559
2023-12-29,0.0017416561151908701,1,0.5234203,0.0,0.5583005403050154,3.212597062581847e-05,0.6547625,0.00040546720997928625
2023-12-30,0.0033947781497301243,1,0.5286447,0.0,0.52737719572139,0.0,0.6053071,0.00041723402326345133
2023-12-31,0.04386318131378095,1,0.4962337,0.0,0.5677473383288316,0.0017298993754545635,0.5998565,0.0048596979109493295
2024-01-01,0.01722000317113513,1,0.48328835,0.0,0.5022365018249896,0.0,0.6028522,0.0020224784473262636
2024-01-02,-0.04788769521256018,0,0.50443375,-0.0,0.5654699203628437,-0.0016462640695520802,0.60202175,-0.005536002970657927
2024-01-03,0.03002352150755492,1,0.5158174,0.0,0.5123456711216279,0.0,0.51615554,0.0
2024-01-04,-0.0001356796630157846,0,0.5115442,-0.0,0.49112929234570957,-0.0,0.5237647,-0.0
2024-01-05,-0.004012787545087865,0,0.50883466,-0.0,0.5364961847928736,-0.0,0.6168246,-0.0005958955239417483
2024-01-06,-0.000894225072540774,0,0.5067229,-0.0,0.5161741499063524,-0.0,0.6069688,-0.00011320653322960839
2024-01-07,0.06653020711240704,1,0.48535696,0.0,0.511467545923933,0.0,0.5656887,0.00231949706133372
2024-01-08,-0.018075510415030107,0,0.4672262,-0.0,0.4619749558363527,-0.0,0.52432925,-0.0
2024-01-09,0.01172860796383382,1,0.50387454,0.0,0.44607286034673066,-0.00010235529202760557,0.56172913,0.00030570281708465637
2024-01-10,-0.006771062230729273,0,0.5132049,-0.0,0.5080380955325176,-0.0,0.5513919,-2.0943463265475768e-05
2024-01-11,-0.0798528754667809,0,0.5146389,-0.0,0.48739658024050736,-0.0,0.56284523,-0.0022793947996842035
2024-01-12,0.0015242196406752171,1,0.49749145,0.0,0.5246215161011534,0.0,0.60070163,0.0001717342310436513
2024-01-13,-0.02638212870563945,0,0.49148503,-0.0,0.48344521343940555,-0.0,0.57455087,-0.0014393418673655683
2024-01-14,0.01848861088034885,1,0.46804497,0.0,0.5027542233808099,0.0,0.5852505,0.0014482944891656988
2024-01-15,0.014637901828299413,1,0.454145,0.0,0.48141092465384505,0.0,0.5723794,0.0007279720738619126
2024-01-16,-0.008423584725432613,0,0.49527112,-0.0,0.5015044295512467,-0.0,0.59677505,-0.0008755856396366319
2024-01-17,-0.03445139745815894,0,0.5106164,-0.0,0.4387385797449725,0.0008621592558873661,0.5139653,-0.0
2024-01-18,0.007990013891329613,1,0.5192534,0.0,0.5048572301651109,0.0,0.55377924,6.710248930980816e-05
2024-01-19,0.0008880084302503328,1,0.51625276,0.0,0.5207488516010429,0.0,0.6152507,0.00012876259484634147
2024-01-20,-0.002778941360300473,0,0.5143496,-0.0,0.5041030176739814,-0.0,0.590242,-0.00024851156576923363
2024-01-21,-0.049606002668420156,0,0.4869066,-0.0,0.46535851948077367,-0.0,0.284266,0.018269780931305817
2024-01-22,0.008294955472882228,1,0.47546086,0.0,0.4786065122294616,0.0,0.40054533,-0.0009116093454584463
2024-01-23,0.004683034141144241,1,0.48127356,0.0,0.4783359378990821,0.0,0.567245,0.0001794642192546891
2024-01-24,-0.003092975166303934,0,0.49776456,-0.0,0.45323627454364585,-0.0,0.49559832,-0.0
2024-01-25,0.04555239092628425,1,0.5071559,0.0,0.4844439741520235,0.0,0.55575603,0.000582667773531711
2024-01-26,0.00707902280697713,1,0.51461786,0.0,0.5098564151742297,0.0,0.5879569,0.0005971060612404844
2024-01-27,-0.002128775638974226,0,0.51705515,-0.0,0.46593063332948675,-0.0,0.49417007,-0.0
2024-01-28,0.029806119942710457,1,0.49273023,0.0,0.4223620729253576,-0.0018306208207881699,0.302469,-0.00977183735099001
2024-01-29,-0.008385579459892248,0,0.47765803,-0.0,0.4685676389862303,-0.0,0.5135157,-0.0
2024-01-30,-0.008444749797383772,0,0.48627108,-0.0,0.47659170323110717,-0.0,0.54703295,-0.0
2024-01-31,0.011742435619609937,1,0.49613628,0.0,0.429774471352355,-0.0005277710400389948,0.5224279,0.0
2024-02-01,0.0027134001651212595,1,0.5077975,0.0,0.4890353462244162,0.0,0.5248088,0.0
2024-02-02,-0.004382505832045197,0,0.51348984,-0.0,0.48888670475812945,-0.0,0.52693665,-0.0
2024-02-03,-0.010005694851545816,0,0.52629524,-0.0,0.4828407050602506,-0.0,0.5521128,-4.6977977962731705e-05
2024-02-04,0.002950351987088814,1,0.5060951,0.0,0.4788228162699888,0.0,0.34176388,-0.0007096324658777144
2024-02-05,0.009095988310426472,1,0.48661208,0.0,0.4780955785688997,0.0,0.5963588,0.0009370639488682095
2024-02-06,0.028605054685199374,1,0.50484943,0.0,0.48874384458344416,0.0,0.6100935,0.0038199485422985083
2024-02-07,0.02095275967005496,1,0.51993454,0.0,0.5104122061923395,0.0,0.58293325,0.0015334270258712938
2024-02-08,0.03991206359421791,1,0.5316726,0.0,0.5747165665363155,0.0021921981676180937,0.58250856,0.0028832966376913407
2024-02-09,0.013033381077871586,1,0.53931516,0.0,0.5608278397284512,0.000313607469846714,0.6375931,0.0025369644499616336
2024-02-10,0.01142945972783506,1,0.54629976,0.0,0.5349173177278198,0.0,0.5958231,0.001163851644723922
2024-02-11,0.03293568144658824,1,0.51128274,0.0,0.5514435816574493,0.00010565632358197256,0.63482606,0.006208453071871977
2024-02-12,-0.004370351494182536,0,0.48917222,-0.0,0.5607397675148647,-0.00010430346445724799,0.56586945,-0.0001541222793825438
2024-02-13,0.041300218103198914,1,0.5019007,0.0,0.564689207204434,0.0013481499140137897,0.6046805,0.005018478390303328
2024-02-14,0.0016364577734705157,1,0.5103756,0.0,0.5503981272222284,1.4478186392127851e-06,0.59645605,0.00016894077716713573
2024-02-15,0.004694246184426713,1,0.52461016,0.0,0.5815186869242137,0.00032879216851584473,0.6467429,0.0010091885898882963
2024-02-16,-0.009279917800631372,0,0.5232495,-0.0,0.5877109082288312,-0.0007776758412237921,0.62698346,-0.001587555865966045
2024-02-17,0.009540032294676114,1,0.5282801,0.0,0.5297445858860953,0.0,0.56084675,0.0002299515441700049
2024-02-18,-0.00698552773070659,0,0.50240564,-0.0,0.59492477953743,-0.0006973850961213258,0.63121504,-0.0012607329748790409
2024-02-19,0.009306488030900633,1,0.49354425,0.0,0.5426332817337078,0.0,0.62053764,0.0014587947124845694
2024-02-20,-0.007865510526459354,0,0.5156375,-0.0,0.5928505615510141,-0.0007489812065426572,0.6801727,-0.0022752767304418534
2024-02-21,-0.01087817419895304,0,0.53326577,-0.0,0.5593166978356191,-0.00022521924892193976,0.636297,-0.0020861189994818823
2024-02-22,-0.010668655359765033,0,0.53594816,-0.0,0.5872554750902794,-0.0008832573866722263,0.65068084,-0.002386953564374195
2024-02-23,0.016109250933854777,1,0.54004467,0.0,0.5839063304872031,0.0012137901912545874,0.63156,0.0029197127705116468
2024-02-24,0.0031100616788884284,1,0.53605336,0.0,0.6090258470525698,0.0004079422777380593,0.6721935,0.0008445097199552994
2024-02-25,0.051753212367562834,1,0.51128876,0.0,0.5765609966285994,0.0030547042204756053,0.701717,0.017448538869627103
2024-02-26,0.045937275755513214,1,0.49975297,0.0,0.5808259787548281,0.0031468033033202865,0.69515467,0.014817799304014723
2024-02-27,0.09037342510456357,1,0.52290124,0.0,0.5652377334452049,0.003060191471718942,0.625082,0.015078706381213702
2024-02-28,-0.021060790861507746,0,0.5292376,-0.0,0.5490931063015201,-0.0,0.6276298,-0.0036332114273385963
2024-02-29,0.02035257099534111,1,0.5314121,0.0,0.6063900990784634,0.0025504077665083223,0.58719736,0.0016823595320311542
2024-03-01,-0.006442143609634661,0,0.4972514,-0.0,0.5978919155714942,-0.0006856146618934757,0.6544723,-0.0014956121050607855
2024-03-02,0.018012936948412033,1,0.4745669,0.0,0.5319963151066258,0.0,0.6138342,0.002555202918593077
2024-03-03,0.07817243529189463,1,0.43496436,-0.00261193717167304,0.5202113983489453,0.0,0.6222442,0.012550005416472382
2024-03-04,-0.06855316030923639,0,0.4333506,0.002536374771797727,0.445287022300574,0.0007179767016946852,0.5603508,-0.0015768391436499032
2024-03-05,0.03621451680304252,1,0.4656179,0.0,0.5142802866070523,0.0,0.5875871,0.0030248863923914566
2024-03-06,0.011273945248864211,1,0.4673375,0.0,0.4365661720222674,-0.0003365605357858175,0.47048318,0.0
2024-03-07,0.019282486315176334,1,0.46803173,0.0,0.4778169136760207,0.0,0.6046701,0.0023426120549095777
2024-03-08,0.0027716745979517753,1,0.44946924,-3.269033420896383e-06,0.48412488746650534,0.0,0.5373794,0.0
2024-03-09,0.009362842188647231,1,0.45292976,0.0,0.41235969808392375,-0.0007831560150516844,0.5517531,3.647538217604059e-05
2024-03-10,0.044283373561153284,1,0.42516807,-0.002443647209507881,0.4235206052125751,-0.0026057709578773142,0.47631207,0.0
2024-03-11,-0.008724217811494954,0,0.42263803,0.0005304704446681669,0.42987102134739524,0.00039024354241834713,0.57480526,-0.00048090308757288143
2024-03-12,0.022424831790492365,1,0.44824687,-8.736324137278483e-05,0.4616706657924496,0.0,0.5691737,0.0009554813339220381
2024-03-13,-0.02330791194500903,0,0.45091775,-0.0,0.43845382445350384,0.0005980383176429984,0.5133717,-0.0
2024-03-14,-0.02681836109117046,0,0.45093572,-0.0,0.4434440780981824,0.0003907090685521266,0.5857285,-0.0021292894330486507
2024-03-15,-0.062322910279710986,0,0.44549853,0.0006234315999631954,0.459823165760585,-0.0,0.5769883,-0.0037377498010117307
2024-03-16,0.046275814432356635,1,0.44916213,-8.616171348220702e-05,0.4117440461461216,-0.003934056492166392,0.5067216,0.0
2024-03-17,-0.01152174525222046,0,0.4231863,0.0006865343657381012,0.4636689100991985,-0.0,0.5746275,-0.0006305596861650814
2024-03-18,-0.08763155563733493,0,0.423588,0.005143384286859041,0.37876914556308544,0.013871267963740856,0.48834956,-0.0
2024-03-19,0.09103531158594273,1,0.44061452,-0.001898686424550886,0.455969329636024,0.0,0.49276692,0.0
2024-03-20,-0.03508997737785613,0,0.45862377,-0.0,0.48812814745465,-0.0,0.51914716,-0.0
2024-03-21,-0.026369007379098856,0,0.47680765,-0.0,0.48115533920610704,-0.0,0.46972346,-0.0
2024-03-22,0.003026453038660462,1,0.47627816,0.0,0.4527987081085122,0.0,0.47480458,0.0
2024-03-23,0.04909491976870599,1,0.49009952,0.0,0.4763913816177318,0.0,0.491725,0.0
2024-03-24,0.038957731173826136,1,0.44998062,-1.677044596987705e-06,0.4794444863634991,0.0,0.55380183,0.00032913418138290395
2024-03-25,0.0015441704140665396,1,0.45554352,0.0,0.5210102339218543,0.0,0.60116315,0.00017556578307342078
2024-03-26,-0.007428938024621631,0,0.48608017,-0.0,0.5389677721768582,-0.0,0.5743476,-0.00040194852163687487
2024-03-27,0.01869009109453202,1,0.48135188,0.0,0.5137047017819365,0.0,0.56112635,0.00046211621688805655
2024-03-28,-0.01322713532737063,0,0.47662088,-0.0,0.5145756380563191,-0.0,0.52064157,-0.0
2024-03-29,-0.0038493164497219014,0,0.4861626,-0.0,0.5015435272996644,-0.0,0.57496965,-0.00021359119262470968
2024-03-30,0.024107423379159526,1,0.4887428,0.0,0.4593941817411949,0.0,0.58120996,0.001671980851328822
2024-03-31,-0.02313609473301786,0,0.46946916,-0.0,0.4613838163064564,-0.0,0.37890986,0.0036549956571725415
2024-04-01,-0.06197960825197718,0,0.46132982,-0.0,0.4578679358373332,-0.0,0.36683324,0.011454761576011831
2024-04-02,0.007598003093028574,1,0.48562413,0.0,0.5014793334694163,0.0,0.6028734,0.0008927379055422822
2024-04-03,0.03755725764251874,1,0.493742,0.0,0.5078372144719826,0.0,0.6204302,0.005878141628168085
2024-04-04,-0.009789202703133824,0,0.49672756,-0.0,0.5166879760991407,-0.0,0.58743745,-0.000814405944591764
