Date,Actual,LSTM_Prob,LSTM_Pos,LSTM_Ret
2023-10-15,0.04959205130707445,0.489043,-1,-0.04959205130707445
2023-10-16,-0.003679548419376566,0.48388967,-1,0.003679548419376566
2023-10-17,-0.00267327231280845,0.48790497,-1,0.00267327231280845
2023-10-18,0.013902189265536657,0.48674724,-1,-0.013902189265536657
2023-10-19,0.0332708660775638,0.48643935,-1,-0.0332708660775638
2023-10-20,0.00811485642946308,0.49203774,-1,-0.00811485642946308
2023-10-21,0.002763642685674972,0.49144894,-1,-0.002763642685674972
2023-10-22,0.10261012267749958,0.4946082,-1,-0.10261012267749958
2023-10-23,0.02578591647593509,0.49321792,-1,-0.02578591647593509
2023-10-24,0.0169007624091575,0.490038,-1,-0.0169007624091575
2023-10-25,-0.009983461874620403,0.48814026,-1,0.009983461874620403
2023-10-26,-0.007602558704320916,0.48712516,-1,0.007602558704320916
2023-10-27,0.005575943835746777,0.48823503,-1,-0.005575943835746777
2023-10-28,0.013053901000557477,0.48482132,-1,-0.013053901000557477
2023-10-29,-0.0014817865665446295,0.49203455,-1,0.0014817865665446295
2023-10-30,0.004787274621149917,0.49905527,-1,-0.004787274621149917
2023-10-31,0.022565392322177802,0.48964944,-1,-0.022565392322177802
2023-11-01,-0.013546601591183705,0.4906866,-1,0.013546601591183705
2023-11-02,-0.006433880083877019,0.4954205,-1,0.006433880083877019
2023-11-03,0.009945910882288134,0.49876294,-1,-0.009945910882288134
2023-11-04,-0.0014314614054447006,0.49880806,-1,0.0014314614054447006
2023-11-05,0.00097709691681791,0.50406015,1,0.00097709691681791
2023-11-06,0.010073306323187703,0.51852125,1,0.010073306323187703
2023-11-07,0.006373039781779832,0.5145675,1,0.006373039781779832
2023-11-08,0.030214132209319677,0.50875235,1,0.030214132209319677
2023-11-09,0.016363001752808914,0.5041784,1,0.016363001752808914
2023-11-10,-0.004601139414014854,0.50089514,1,-0.004601139414014854
2023-11-11,-0.0017740371667116506,0.49942425,-1,0.0017740371667116506
2023-11-12,-0.016220534516795504,0.49776247,-1,0.016220534516795504
2023-11-13,-0.025004573137704433,0.49998164,-1,0.025004573137704433
2023-11-14,0.06489262384747163,0.5005492,1,0.06489262384747163
2023-11-15,-0.044764146208747246,0.503694,1,-0.044764146208747246
2023-11-16,0.012454819789339933,0.49703926,-1,-0.012454819789339933
2023-11-17,-0.0012514366120863762,0.49217638,-1,0.0012514366120863762
2023-11-18,0.021651658139197894,0.49111938,-1,-0.021651658139197894
2023-11-19,0.0023800945720888755,0.49066317,-1,-0.0023800945720888755
2023-11-20,-0.04558573069670091,0.48753288,-1,0.04558573069670091
2023-11-21,0.046631590875071405,0.4959421,-1,-0.046631590875071405
2023-11-22,-0.003049052697874255,0.4955667,-1,0.003049052697874255
2023-11-23,0.011242742854936427,0.5037049,1,0.011242742854936427
2023-11-24,0.001779200431038408,0.49435094,-1,-0.001779200431038408
2023-11-25,-0.008820383545342092,0.49115553,-1,0.008820383545342092
2023-11-26,-0.005467130855174918,0.48868647,-1,0.005467130855174918
2023-11-27,0.0154706828452289,0.48004755,-1,-0.0154706828452289
2023-11-28,0.0009458241348827556,0.4829318,-1,-0.0009458241348827556
2023-11-29,-0.0034521527611939273,0.4885753,-1,0.0034521527611939273
2023-11-30,0.025409845625962824,0.4784494,-1,-0.025409845625962824
2023-12-01,0.019849534104810163,0.48329768,-1,-0.019849534104810163
2023-12-02,0.013229540422328379,0.48406136,-1,-0.013229540422328379
2023-12-03,0.05050602592898157,0.48443264,-1,-0.05050602592898157
2023-12-04,0.04958717442505667,0.48598254,-1,-0.04958717442505667
2023-12-05,-0.007048028149456376,0.48478207,-1,0.007048028149456376
2023-12-06,-0.011186469570312108,0.48524037,-1,0.011186469570312108
2023-12-07,0.02074843655902936,0.4808345,-1,-0.02074843655902936
2023-12-08,-0.010354986383596998,0.48351407,-1,0.010354986383596998
2023-12-09,0.0017365305076681992,0.48030153,-1,-0.0017365305076681992
2023-12-10,-0.05791592552645597,0.4756086,-1,0.05791592552645597
2023-12-11,0.005793219467971067,0.4778596,-1,-0.005793219467971067
2023-12-12,0.033178132182793085,0.4793224,-1,-0.033178132182793085
2023-12-13,0.0035743752541170792,0.47668853,-1,-0.0035743752541170792
2023-12-14,-0.02514884155318664,0.4771495,-1,0.02514884155318664
2023-12-15,0.008052636724105389,0.47981754,-1,-0.008052636724105389
2023-12-16,-0.02136759919986808,0.4840508,-1,0.02136759919986808
2023-12-17,0.03101295116695857,0.48844308,-1,-0.03101295116695857
2023-12-18,-0.00895053190741213,0.50013804,1,-0.00895053190741213
2023-12-19,0.03294872574243679,0.5008426,1,0.03294872574243679
2023-12-20,0.004416641305385882,0.49369082,-1,-0.004416641305385882
2023-12-21,0.0024449520995490914,0.4897632,-1,-0.0024449520995490914
2023-12-22,-0.006069725424980743,0.48787782,-1,0.006069725424980743
2023-12-23,-0.016261438793872096,0.47974187,-1,0.016261438793872096
2023-12-24,0.013598734633590404,0.47983083,-1,-0.013598734633590404
2023-12-25,-0.024490472192000512,0.47389773,-1,0.024490472192000512
2023-12-26,0.021640629392459365,0.47854763,-1,-0.021640629392459365
2023-12-27,-0.01991970775187457,0.47910115,-1,0.01991970775187457
2023-12-28,-0.011672136108276221,0.47596914,-1,0.011672136108276221
2023-12-29,0.0017431736790995966,0.47225013,-1,-0.0017431736790995966
2023-12-30,0.0034005469351414686,0.47224164,-1,-0.0034005469351414686
2023-12-31,0.04483939155577654,0.4735295,-1,-0.04483939155577654
2024-01-01,0.017369122139089255,0.47550467,-1,-0.017369122139089255
2024-01-02,-0.04675916542427505,0.476539,-1,0.04675916542427505
2024-01-03,0.030478772082679795,0.4808666,-1,-0.030478772082679795
2024-01-04,-0.00013567045894657959,0.47977915,-1,0.00013567045894657959
2024-01-05,-0.00400474707164622,0.48095652,-1,0.00400474707164622
2024-01-06,-0.0008938253724500855,0.4777797,-1,0.0008938253724500855
2024-01-07,0.06879324874536241,0.4771652,-1,-0.06879324874536241
2024-01-08,-0.01791312822889546,0.48061538,-1,0.01791312822889546
2024-01-09,0.011797657774886172,0.47608572,-1,-0.011797657774886172
2024-01-10,-0.006748190240534524,0.4797049,-1,0.006748190240534524
2024-01-11,-0.07674783056058854,0.47794864,-1,0.07674783056058854
2024-01-12,0.0015253818538460973,0.4784414,-1,-0.0015253818538460973
2024-01-13,-0.0260371606696137,0.47879606,-1,0.0260371606696137
2024-01-14,0.018660583456239666,0.48659384,-1,-0.018660583456239666
2024-01-15,0.014745560571238991,0.49024284,-1,-0.014745560571238991
2024-01-16,-0.008388205744593757,0.48753247,-1,0.008388205744593757
2024-01-17,-0.0338647048234878,0.48252955,-1,0.0338647048234878
2024-01-18,0.008022019236585853,0.4813146,-1,-0.008022019236585853
2024-01-19,0.0008884028264701804,0.48131976,-1,-0.0008884028264701804
2024-01-20,-0.00277508367701107,0.4845528,-1,0.00277508367701107
2024-01-21,-0.048395719803089654,0.48926094,-1,0.048395719803089654
2024-01-22,0.008329453937801379,0.49610972,-1,-0.008329453937801379
2024-01-23,0.004694016682707636,0.4938435,-1,-0.004694016682707636
2024-01-24,-0.003088196846292135,0.4963714,-1,0.003088196846292135
2024-01-25,0.04660583582680067,0.48904428,-1,-0.04660583582680067
2024-01-26,0.007104138318376307,0.47733685,-1,-0.007104138318376307
2024-01-27,-0.0021265114030820653,0.48267248,-1,0.0021265114030820653
2024-01-28,0.03025476873531141,0.4731352,-1,-0.03025476873531141
2024-01-29,-0.008350518558888909,0.47843993,-1,0.008350518558888909
2024-01-30,-0.008409193057467013,0.48111653,-1,0.008409193057467013
2024-01-31,0.011811648661343321,0.48032215,-1,-0.011811648661343321
2024-02-01,0.0027170847671955656,0.48413572,-1,-0.0027170847671955656
2024-02-02,-0.004372916666666726,0.485338,-1,0.004372916666666726
2024-02-03,-0.00995580442160382,0.48244664,-1,0.00995580442160382
2024-02-04,0.0029547085589325395,0.4803637,-1,-0.0029547085589325395
2024-02-05,0.009137482526979213,0.47668058,-1,-0.009137482526979213
2024-02-06,0.029018108329785353,0.47740778,-1,-0.029018108329785353
2024-02-07,0.021173809910348673,0.47611707,-1,-0.021173809910348673
2024-02-08,0.04071925305788526,0.47763538,-1,-0.04071925305788526
2024-02-09,0.013118685789101692,0.4799694,-1,-0.013118685789101692
2024-02-10,0.011495025558578842,0.47872165,-1,-0.011495025558578842
2024-02-11,0.03348406490353306,0.47996813,-1,-0.03348406490353306
2024-02-12,-0.004360815405169416,0.4822657,-1,0.004360815405169416
