Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2024-03-01,-0.006442143609634661,0.53172255,0.03546706310177888,0.19033527374267578,-0.0012261671674294427
2024-03-02,0.018012936948412033,0.5323079,0.03415144505584408,0.19384753704071045,0.0034917634623192833
2024-03-03,0.07817243529189463,0.532846,0.03330969291636328,0.19707584381103516,0.015405898647913679
2024-03-04,-0.06855316030923639,0.5335006,0.03509272437639915,0.20100367069244385,-0.013779436859724064
2024-03-05,0.03621451680304252,0.5342126,0.04610177834710482,0.2052755355834961,0.0074339543326420714
2024-03-06,0.011273945248864211,0.53290987,0.046542195475293424,0.19745922088623047,0.0022261444451547466
2024-03-07,0.019282486315176334,0.53300196,0.045329659406407596,0.19801175594329834,0.0038181589742206866
2024-03-08,0.0027716745979517753,0.53321373,0.04538483317351753,0.19928240776062012,0.0005523459874087785
2024-03-09,0.009362842188647231,0.53326404,0.04273742440733816,0.1995842456817627,0.0018686757956585416
2024-03-10,0.044283373561153284,0.53350437,0.041172073427199356,0.20102620124816895,0.008902118365452244
2024-03-11,-0.008724217811494954,0.53370106,0.042298141291740594,0.20220637321472168,-0.001764092442797671
2024-03-12,0.022424831790492365,0.5337859,0.043998747802818684,0.20271527767181396,0.004545856003153381
2024-03-13,-0.02330791194500903,0.5337608,0.04221480601416772,0.20256471633911133,-0.004721360571597739
2024-03-14,-0.02681836109117046,0.53405833,0.04534875027139107,0.20434999465942383,-0.005480331945755183
2024-03-15,-0.062322910279710986,0.53332174,0.05026310926117228,0.19993042945861816,-0.012460246217333546
2024-03-16,0.046275814432356635,0.5323555,0.05543112262295402,0.19413292407989502,0.008983659169932
2024-03-17,-0.01152174525222046,0.53081125,0.05370952023864592,0.1848675012588501,-0.002129996254919016
2024-03-18,-0.08763155563733493,0.5302733,0.052976905776866624,0.1816399097442627,-0.015917387856714853
2024-03-19,0.09103531158594273,0.5294901,0.06127395783884055,0.1769406795501709,0.01610784989507825
2024-03-20,-0.03508997737785613,0.5274273,0.059658776225103176,0.16456389427185059,-0.005774543327211145
2024-03-21,-0.026369007379098856,0.52694356,0.061423153067031444,0.16166138648986816,-0.0042628502932666856
2024-03-22,0.003026453038660462,0.5261012,0.06347451273389319,0.1566070318222046,0.0004739638273339068
2024-03-23,0.04909491976870599,0.5251774,0.0621101283675539,0.15106451511383057,0.0074165002494119845
2024-03-24,0.038957731173826136,0.52446127,0.05900904289402061,0.14676761627197266,0.005717733339746781
2024-03-25,0.0015441704140665396,0.52435327,0.05757103536334954,0.1461195945739746,0.00022563355485652928
2024-03-26,-0.007428938024621631,0.5244574,0.055704384884057524,0.14674437046051025,-0.0010901548336132477
2024-03-27,0.01869009109453202,0.52489763,0.05561770563545335,0.14938580989837646,0.0027920343952310992
2024-03-28,-0.01322713532737063,0.52488095,0.053361412293897875,0.1492856740951538,-0.0019746218136943473
