Date,BTC_Close,BTC_Volume,SPX,VIX,OIL,FNG,SMA_200,Mayer_Ratio,RSI,Target
2019-01-02,3943.409423828125,5244856836,2510.030029296875,23.219999313354492,46.540000915527344,0.3,6013.559113769531,0.6557529990515456,0.515683256275586,0
2019-01-03,3836.7412109375,4530215219,2447.889892578125,25.450000762939453,47.09000015258789,0.33,6000.246469726562,0.6394306017753209,0.48611883163081265,1
2019-01-04,3857.717529296875,4847965467,2531.93994140625,21.3799991607666,47.959999084472656,0.48,5985.860958251953,0.6444716234142935,0.49228317590683035,0
2019-01-05,3845.194580078125,5137609824,2531.93994140625,21.3799991607666,47.959999084472656,0.36,5971.237231445312,0.6439527406194532,0.48851557722116296,1
2019-01-06,4076.632568359375,5597027440,2531.93994140625,21.3799991607666,47.959999084472656,0.31,5957.737645263672,0.6842584905698639,0.5561271358988227,0
2019-01-07,4025.248291015625,5228625637,2549.68994140625,21.399999618530273,48.52000045776367,0.39,5944.215185546875,0.6771706887063674,0.5390887254493859,1
2019-01-08,4030.847900390625,5306593305,2574.409912109375,20.469999313354492,49.779998779296875,0.39,5933.950975341797,0.6792856761271856,0.5407400245706523,1
2019-01-09,4035.29638671875,5115905225,2584.9599609375,19.979999542236328,52.36000061035156,0.42,5923.315057373047,0.6812564159820967,0.5421434104378389,0
2019-01-10,3678.924560546875,6874143796,2596.639892578125,19.5,52.59000015258789,0.37,5910.843530273438,0.6224026303021908,0.42903662621487326,1
2019-01-11,3687.365478515625,5538712865,2596.260009765625,18.190000534057617,51.59000015258789,0.19,5898.03445678711,0.6251854758617801,0.432059003600872,0
2019-01-12,3661.301025390625,4778170883,2596.260009765625,18.190000534057617,51.59000015258789,0.22,5885.872612304687,0.6220489749874143,0.4245850776875328,0
2019-01-13,3552.953125,4681302466,2596.260009765625,18.190000534057617,51.59000015258789,0.21,5872.851728515625,0.6049791973716346,0.3940686181760841,1
2019-01-14,3706.05224609375,5651384490,2582.610107421875,19.06999969482422,50.5099983215332,0.16,5861.864790039062,0.6322309331309318,0.4538068730198349,0
2019-01-15,3630.67529296875,5537192302,2610.300048828125,18.600000381469727,52.11000061035156,0.27,5848.9266674804685,0.620742146273605,0.431263329524386,1
2019-01-16,3655.0068359375,5394457145,2616.10009765625,19.040000915527344,52.310001373291016,0.24,5835.181701660156,0.6263741255730941,0.44091810756683747,1
2019-01-17,3678.56396484375,5464420383,2635.9599609375,18.059999465942383,52.06999969482422,0.28,5821.645422363281,0.631877020663764,0.4506416427526102,0
2019-01-18,3657.83935546875,5002961727,2670.7099609375,17.799999237060547,53.79999923706055,0.29,5806.8637182617185,0.6299165148245846,0.44333646320845416,1
2019-01-19,3728.568359375,5955691380,2670.7099609375,17.799999237060547,53.79999923706055,0.31,5792.858610839844,0.6436491221101002,0.4746372137374811,0
2019-01-20,3601.013671875,5582489560,2670.7099609375,17.799999237060547,53.79999923706055,0.35,5777.875930175781,0.6232417787076723,0.4279072750306278,0
2019-01-21,3576.032470703125,5004347059,2670.7099609375,17.799999237060547,53.79999923706055,0.3,5762.560391845703,0.6205631225597881,0.4192024741800613,1
2019-01-22,3604.5771484375,5313623556,2632.89990234375,20.799999237060547,52.56999969482422,0.27,5747.21577758789,0.6271866740229376,0.43338627967314863,0
2019-01-23,3585.123046875,5433755649,2638.699951171875,19.520000457763672,52.619998931884766,0.33,5730.856741943359,0.6255823881682425,0.4257549807640978,1
2019-01-24,3600.865478515625,5262869046,2642.330078125,18.889999389648438,53.130001068115234,0.37,5714.991669921875,0.6300736180364108,0.4344336313511633,0
2019-01-25,3599.765869140625,5265847539,2664.760009765625,17.420000076293945,53.689998626708984,0.35,5699.281749267579,0.6316174612008321,0.43394030279483103,1
2019-01-26,3602.46044921875,5098183235,2664.760009765625,17.420000076293945,53.689998626708984,0.41,5685.644300537109,0.6336063705002499,0.43563157250504964,0
2019-01-27,3583.9658203125,5570752966,2664.760009765625,17.420000076293945,53.689998626708984,0.39,5671.5905798339845,0.6319154688379159,0.4262186963855199,0
2019-01-28,3470.450439453125,6908930483,2643.85009765625,18.8700008392334,51.9900016784668,0.35,5657.798781738281,0.6133923409674313,0.3729526497843163,0
2019-01-29,3448.116943359375,5897159493,2640.0,19.1299991607666,53.310001373291016,0.21,5643.8491174316405,0.6109512978845397,0.36333191587724484,1
2019-01-30,3486.181640625,5955112627,2681.050048828125,17.65999984741211,54.22999954223633,0.22,5629.899425048829,0.6192262734062544,0.3921143011752792,0
2019-01-31,3457.792724609375,5831198271,2704.10009765625,16.56999969482422,53.790000915527344,0.17,5615.3901879882815,0.615770696042786,0.3783755309619607,1
2019-02-01,3487.9453125,5422926707,2706.530029296875,16.139999389648438,55.2599983215332,0.23,5599.121164550781,0.6229451390662732,0.40232843832442505,1
2019-02-02,3521.060791015625,5071623601,2706.530029296875,16.139999389648438,55.2599983215332,0.22,5580.121268310547,0.6310007653438814,0.4283797081542726,0
2019-02-03,3464.013427734375,5043937584,2706.530029296875,16.139999389648438,55.2599983215332,0.19,5560.587436523438,0.6229581797386731,0.3963307921193664,0
2019-02-04,3459.154052734375,5332718886,2724.8701171875,15.729999542236328,54.560001373291016,0.27,5540.548907470703,0.6243341788879726,0.393629314272381,1
2019-02-05,3466.357421875,5227549545,2737.699951171875,15.569999694824219,53.65999984741211,0.21,5521.110045166016,0.6278370460864032,0.4001564334116736,0
2019-02-06,3413.767822265625,5482196038,2731.610107421875,15.380000114440918,54.0099983215332,0.14,5501.082434082031,0.620562927964064,0.36893306199095505,0
2019-02-07,3399.4716796875,5004962683,2706.050048828125,16.3700008392334,52.63999938964844,0.18,5480.987341308593,0.6202297994864319,0.3606937249522559,1
2019-02-08,3666.7802734375,7735623101,2707.8798828125,15.720000267028809,52.720001220703125,0.37,5460.765693359375,0.6714773127688904,0.5590080504739636,1
2019-02-09,3671.20361328125,6158833645,2707.8798828125,15.720000267028809,52.720001220703125,0.42,5437.000363769531,0.6752259274700444,0.5614324471897234,1
2019-02-10,3690.188232421875,6282256903,2707.8798828125,15.720000267028809,52.720001220703125,0.4,5414.544354248047,0.6815325521392567,0.5723004095364139,0
2019-02-11,3648.4306640625,6277056434,2709.800048828125,15.970000267028809,52.40999984741211,0.46,5393.028607177735,0.6765086799663366,0.54056959384744,1
2019-02-12,3653.528564453125,6480384532,2744.72998046875,15.430000305175781,53.099998474121094,0.38,5370.471201171875,0.6802994425621162,0.5438943778280767,0
2019-02-13,3632.070556640625,6438903823,2753.030029296875,15.649999618530273,53.900001525878906,0.48,5347.670802001953,0.6791873866433445,0.526619176954325,0
2019-02-14,3616.880859375,6271044418,2745.72998046875,16.219999313354492,54.40999984741211,0.48,5324.662906494141,0.6792694529007138,0.5141694673153274,1
2019-02-15,3620.810791015625,6091952231,2775.60009765625,14.90999984741211,55.59000015258789,0.43,5301.864560546875,0.6829315893807266,0.5173486583968472,1
2019-02-16,3629.78759765625,5934744052,2775.60009765625,14.90999984741211,55.59000015258789,0.43,5281.111298828125,0.6873151108293623,0.5249949630745154,1
2019-02-17,3673.836181640625,7039512503,2775.60009765625,14.90999984741211,55.59000015258789,0.38,5261.3559289550785,0.6982679429502615,0.5616889783494158,1
2019-02-18,3915.71435546875,9908216640,2775.60009765625,14.90999984741211,55.59000015258789,0.63,5243.098751220703,0.7468320818022147,0.6991319434623138,1
2019-02-19,3947.094482421875,9933626655,2779.760009765625,14.880000114440918,56.09000015258789,0.65,5225.662272949219,0.7553290427615492,0.71176001544486,1
2019-02-20,3999.820556640625,8693373948,2784.699951171875,14.020000457763672,56.91999816894531,0.59,5210.497125244141,0.7676466295820499,0.7321060290946677,0
2019-02-21,3954.1181640625,7775128102,2774.8798828125,14.460000038146973,56.959999084472656,0.59,5194.925316162109,0.761150146232268,0.6868491448881824,1
2019-02-22,4005.526611328125,7826525254,2792.669921875,13.510000228881836,57.2599983215332,0.61,5180.193950195313,0.7732387338850704,0.708665529157842,1
2019-02-23,4142.52685546875,8922258316,2792.669921875,13.510000228881836,57.2599983215332,0.63,5167.1409838867185,0.8017057921173162,0.7572092300139661,0
2019-02-24,3810.427490234375,10794227451,2792.669921875,13.510000228881836,57.2599983215332,0.69,5154.664122314453,0.7392193554841138,0.5276781469825284,1
2019-02-25,3882.6962890625,9318796067,2796.110107421875,14.850000381469727,55.47999954223633,0.47,5141.236453857422,0.7552067141649066,0.5590056719468673,0
2019-02-26,3854.35791015625,7931218996,2793.89990234375,15.170000076293945,55.5,0.4,5129.584693603516,0.751397655050428,0.5437751000227206,0
2019-02-27,3851.04736328125,8301309684,2792.3798828125,14.699999809265137,56.939998626708984,0.39,5117.361280517578,0.7525455312179462,0.5419175409742288,1
2019-02-28,3854.785400390625,8399767798,2784.489990234375,14.779999732971191,57.220001220703125,0.39,5105.0217578125,0.7550967622207352,0.5438124800932403,1
2019-03-01,3859.583740234375,7661247975,2803.68994140625,13.569999694824219,55.79999923706055,0.42,5092.831827392578,0.7578462967253329,0.546406364570337,1
2019-03-02,3864.4150390625,7578786076,2803.68994140625,13.569999694824219,55.79999923706055,0.41,5081.155352783203,0.7605386513021624,0.5491858369456817,0
2019-03-03,3847.17578125,7253558152,2803.68994140625,13.569999694824219,55.79999923706055,0.44,5068.848631591797,0.7589841521943123,0.5365516786140022,0
2019-03-04,3761.55712890625,9029175788,2792.81005859375,14.630000114440918,56.59000015258789,0.36,5055.982767333984,0.7439813982771377,0.4777653735866694,1
2019-03-05,3896.375,10174126415,2789.64990234375,14.739999771118164,56.560001373291016,0.35,5042.561492919922,0.7726975675895592,0.5595902394312644,1
2019-03-06,3903.942626953125,9175291529,2771.449951171875,15.739999771118164,56.220001220703125,0.42,5029.962407226562,0.7761375356094746,0.5637224216589728,1
2019-03-07,3911.484375,9584165519,2748.929931640625,16.59000015258789,56.65999984741211,0.56,5016.989479980469,0.7796477131570998,0.5680718385654274,0
2019-03-08,3901.131591796875,10638638944,2743.070068359375,16.049999237060547,56.06999969482422,0.54,5004.952489013672,0.7794542706169969,0.5598212054987624,1
2019-03-09,3963.313720703125,10796103518,2743.070068359375,16.049999237060547,56.06999969482422,0.55,4992.325258789063,0.79388131086324,0.5976228324970443,0
2019-03-10,3951.599853515625,9713267607,2743.070068359375,16.049999237060547,56.06999969482422,0.55,4980.199708251953,0.7934621270243466,0.5873892716033875,0
2019-03-11,3905.227294921875,10125901903,2783.300048828125,14.329999923706055,56.790000915527344,0.56,4967.0514453125,0.786226464114301,0.54742519140782,1
2019-03-12,3909.15625,9809887079,2791.52001953125,13.770000457763672,56.869998931884766,0.56,4952.997426757813,0.7892506119388191,0.5502173954709761,0
2019-03-13,3906.71728515625,9469184841,2810.919921875,13.40999984741211,58.2599983215332,0.54,4938.715063476562,0.7910392146426348,0.5479573524963907,1
2019-03-14,3924.369140625,10480789570,2808.47998046875,13.5,58.61000061035156,0.55,4924.800610351563,0.7968584824279524,0.5619804946616257,1
2019-03-15,3960.9111328125,9394210605,2822.47998046875,12.880000114440918,58.52000045776367,0.55,4910.181965332031,0.806672982952203,0.5903142003799574,1
2019-03-16,4048.725830078125,9856166973,2822.47998046875,12.880000114440918,58.52000045776367,0.54,4894.944195556641,0.8271240014857236,0.6490629723917034,0
2019-03-17,4025.22900390625,8221625400,2822.47998046875,12.880000114440918,58.52000045776367,0.58,4879.8345397949215,0.8248699768569229,0.6233070788983794,1
2019-03-18,4032.50732421875,9646954186,2832.93994140625,13.100000381469727,59.09000015258789,0.56,4865.105926513672,0.8288632118455105,0.6282282986575376,1
2019-03-19,4071.190185546875,9344919956,2832.570068359375,13.5600004196167,59.029998779296875,0.56,4850.2739770507815,0.8393732405241096,0.6540935149273283,1
2019-03-20,4087.476318359375,10175916388,2824.22998046875,13.90999984741211,59.83000183105469,0.55,4834.745108642578,0.845437810372384,0.6646712961419088,0
2019-03-21,4029.326904296875,10831212662,2854.8798828125,13.630000114440918,59.97999954223633,0.62,4818.528142089844,0.8362152892914964,0.5947394956046602,0
2019-03-22,4023.96826171875,9252935969,2800.7099609375,16.479999542236328,59.040000915527344,0.56,4802.347683105469,0.83791689549571,0.5885937082096615,1
2019-03-23,4035.826416015625,9578850549,2800.7099609375,16.479999542236328,59.040000915527344,0.5,4785.718514404297,0.8433062671505629,0.5984815886477953,0
2019-03-24,4022.168212890625,9144851065,2800.7099609375,16.479999542236328,59.040000915527344,0.44,4771.865205078125,0.8428922528260675,0.5811560713674067,0
2019-03-25,3963.070556640625,10359818883,2798.360107421875,16.329999923706055,58.81999969482422,0.46,4759.034708251953,0.8327467227269509,0.5120790226279233,1
2019-03-26,3985.080810546875,10707678815,2818.4599609375,14.680000305175781,59.939998626708984,0.43,4746.624763183594,0.8395609531759266,0.5342816233276705,1
2019-03-27,4087.066162109375,10897131934,2805.3701171875,15.149999618530273,59.40999984741211,0.44,4735.930194091797,0.8629912170597663,0.6204617838047702,0
2019-03-28,4069.107177734375,9353915899,2815.43994140625,14.430000305175781,59.29999923706055,0.49,4724.771430664063,0.8612283657418038,0.5994264932146861,1
2019-03-29,4098.37451171875,10918665557,2834.39990234375,13.710000038146973,60.13999938964844,0.5,4713.614802246094,0.8694759083338387,0.6219222531743125,1
2019-03-30,4106.66015625,9732688060,2834.39990234375,13.710000038146973,60.13999938964844,0.57,4702.542102050781,0.8732851438925094,0.6282866092615965,0
2019-03-31,4105.404296875,9045122443,2834.39990234375,13.710000038146973,60.13999938964844,0.56,4691.310124511719,0.8751082720847194,0.6265649830262828,1
2019-04-01,4158.18310546875,10157794171,2867.18994140625,13.399999618530273,61.59000015258789,0.62,4679.514489746094,0.8885928475230277,0.6677677270106892,1
2019-04-02,4879.8779296875,21315047816,2867.239990234375,13.359999656677246,62.58000183105469,0.6,4671.350329589844,1.0446396834715597,0.8734238553542769,1
2019-04-03,4973.02197265625,22899891582,2873.39990234375,13.739999771118164,62.459999084472656,0.71,4663.499438476562,1.0663713029803217,0.8834513675232636,0
2019-04-04,4922.798828125,18251810240,2879.389892578125,13.579999923706055,62.099998474121094,0.61,4655.527531738281,1.0574094545816004,0.8445983236214191,1
2019-04-05,5036.68115234375,16837325387,2892.739990234375,12.819999694824219,63.08000183105469,0.59,4649.304936523437,1.0833191672968598,0.8596690119679787,1
2019-04-06,5059.8173828125,16929795194,2892.739990234375,12.819999694824219,63.08000183105469,0.65,4642.747524414062,1.0898325519975531,0.8625846499634982,1
2019-04-07,5198.89697265625,16655416140,2892.739990234375,12.819999694824219,63.08000183105469,0.69,4636.749309082032,1.121237450226851,0.8788762853688163,1
2019-04-08,5289.77099609375,17154113634,2895.77001953125,13.180000305175781,64.4000015258789,0.65,4630.599814453125,1.1423511441397303,0.8882028401101586,0
2019-04-09,5204.95849609375,14722104361,2878.199951171875,14.279999732971191,63.97999954223633,0.64,4622.949855957031,1.1258955122316014,0.8244007055579595,1
2019-04-10,5324.5517578125,15504590933,2888.2099609375,13.300000190734863,64.61000061035156,0.62,4615.96271484375,1.1535083983001226,0.8416715488470838,0
2019-04-11,5064.48779296875,16555616019,2888.320068359375,13.020000457763672,63.58000183105469,0.65,4607.732004394531,1.0991281151201062,0.6841027379742664,1
2019-04-12,5089.5390625,13675206312,2907.409912109375,12.010000228881836,63.88999938964844,0.42,4600.202648925781,1.106372795052515,0.6901207676600787,1
2019-04-13,5096.58642578125,10823289598,2907.409912109375,12.010000228881836,63.88999938964844,0.62,4593.453229980469,1.109532669782494,0.6918989783039106,1
2019-04-14,5167.72216796875,10391952498,2907.409912109375,12.010000228881836,63.88999938964844,0.51,4586.816840820313,1.126646724146183,0.7099894708262922,0
2019-04-15,5067.1083984375,12290155061,2905.580078125,12.319999694824219,63.400001525878906,0.6,4578.7686328125,1.1066530774508774,0.6517038070078551,1
2019-04-16,5235.5595703125,11618660197,2907.06005859375,12.180000305175781,64.05000305175781,0.5,4571.72578125,1.1452042009573449,0.6966105550098028,1
2019-04-17,5251.93798828125,12438480677,2900.449951171875,12.600000381469727,63.7599983215332,0.61,4564.975671386719,1.1504854278195638,0.7006518637834896,1
2019-04-18,5298.3857421875,13256489918,2905.030029296875,12.09000015258789,64.0,0.64,4558.339799804688,1.1623498850205334,0.7123537982312124,1
2019-04-19,5303.8125,13780238655,2905.030029296875,12.09000015258789,64.0,0.61,4551.91076171875,1.1651837607636535,0.7137616899925919,1
2019-04-20,5337.88623046875,13169647522,2905.030029296875,12.09000015258789,64.0,0.62,4545.819692382813,1.1742406412232234,0.7229315279346687,0
2019-04-21,5314.53125,13731844223,2905.030029296875,12.09000015258789,64.0,0.62,4539.879399414062,1.1706326936098606,0.7062311883453372,1
2019-04-22,5399.365234375,14601631648,2907.969970703125,12.420000076293945,65.69999694824219,0.61,4533.992775878906,1.1908632195225195,0.7305776985309658,1
2019-04-23,5572.3623046875,15867308108,2933.679931640625,12.279999732971191,66.30000305175781,0.68,4528.7421875,1.230443702462915,0.7720634183459201,0
2019-04-24,5464.86669921875,17048033399,2927.25,13.140000343322754,65.88999938964844,0.65,4523.124970703125,1.2082059935587477,0.6999420709897862,0
2019-04-25,5210.515625,15330283408,2926.169921875,13.25,65.20999908447266,0.58,4516.162797851563,1.1537484050572215,0.5653659379018506,1
2019-04-26,5279.34814453125,16812108040,2939.8798828125,12.729999542236328,63.29999923706055,0.41,4509.298388671875,1.1707693058844524,0.5884279197895304,0
2019-04-27,5268.291015625,13111274675,2939.8798828125,12.729999542236328,63.29999923706055,0.42,4502.4266430664065,1.1701003554911884,0.5830757334580425,1
2019-04-28,5285.13916015625,12819992056,2939.8798828125,12.729999542236328,63.29999923706055,0.4,4495.9246899414065,1.1755399666681536,0.5892070720795977,0
2019-04-29,5247.3525390625,13735490672,2943.030029296875,13.109999656677246,63.5,0.42,4490.880251464844,1.1684463279444843,0.5689965099126322,1
2019-04-30,5350.7265625,13878964574,2945.830078125,13.119999885559082,63.90999984741211,0.42,4486.260983886718,1.1926917719941346,0.6085549611917453,1
2019-05-01,5402.697265625,13679528236,2923.72998046875,14.800000190734863,63.599998474121094,0.51,4481.844519042968,1.2054628942769898,0.6270859704135584,1
2019-05-02,5505.28369140625,14644460907,2917.52001953125,14.420000076293945,61.810001373291016,0.5,4477.916286621094,1.2294297925699675,0.6611824946084398,1
2019-05-03,5768.28955078125,18720780006,2945.639892578125,12.869999885559082,61.939998626708984,0.63,4473.775034179687,1.2893561939774483,0.7294744921865244,1
2019-05-04,5831.16748046875,17567780766,2945.639892578125,12.869999885559082,61.939998626708984,0.66,4469.950322265625,1.3045262385630234,0.7428206881892079,0
2019-05-05,5795.70849609375,14808830723,2945.639892578125,12.869999885559082,61.939998626708984,0.67,4466.206713867187,1.2976803062201698,0.7212121661290892,0
2019-05-06,5746.80712890625,15737171804,2932.469970703125,15.4399995803833,62.25,0.57,4462.557199707031,1.2877834102123173,0.6913435974964663,1
2019-05-07,5829.50146484375,18026409033,2884.050048828125,19.31999969482422,61.400001525878906,0.69,4459.37765625,1.3072455203863405,0.7129900978676723,1
2019-05-08,5982.45751953125,15320605300,2879.419921875,19.399999618530273,62.119998931884766,0.63,4456.843994140625,1.3423080384676547,0.7481700592790926,1
2019-05-09,6174.52880859375,16784645411,2870.719970703125,19.100000381469727,61.70000076293945,0.69,4455.304887695313,1.385882439975455,0.7839778285827183,1
2019-05-10,6378.84912109375,19419875368,2881.39990234375,16.040000915527344,61.65999984741211,0.71,4454.763332519531,1.4319165003735432,0.8142373513745518,1
2019-05-11,7204.771484375,28867562329,2881.39990234375,16.040000915527344,61.65999984741211,0.76,4458.408488769532,1.6159962691896435,0.884604000002718,0
2019-05-12,6972.37158203125,27773333680,2881.39990234375,16.040000915527344,61.65999984741211,0.75,4460.791147460937,1.5630347513579275,0.7935189362372109,1
2019-05-13,7814.9150390625,28677672181,2811.8701171875,20.549999237060547,61.040000915527344,0.78,4467.484272460937,1.749287644331787,0.8527252103435231,1
2019-05-14,7994.416015625,32031452227,2834.409912109375,18.059999465942383,61.779998779296875,0.78,4475.0826025390625,1.786428704375009,0.861816055819606,1
2019-05-15,8205.16796875,28344112920,2850.9599609375,16.440000534057617,62.02000045776367,0.77,4483.70654296875,1.829996653464568,0.8718203065804354,0
2019-05-16,7884.9091796875,33167197581,2876.320068359375,15.289999961853027,62.869998931884766,0.75,4490.699138183594,1.7558310937919572,0.7794695855040399,0
2019-05-17,7343.8955078125,30066644905,2859.530029296875,15.960000038146973,62.7599983215332,0.65,4495.755466308594,1.633517561808689,0.6535279465842627,0
2019-05-18,7271.2080078125,21354286562,2859.530029296875,15.960000038146973,62.7599983215332,0.67,4500.44015625,1.6156659694084785,0.6385988182133273,1
2019-05-19,8197.689453125,25902422040,2859.530029296875,15.960000038146973,62.7599983215332,0.7,4509.840554199219,1.8177337656631647,0.7248706301389778,0
2019-05-20,7978.30908203125,23843404340,2840.22998046875,16.309999465942383,63.099998474121094,0.73,4517.843200683594,1.7659552861029029,0.6832774467364676,0
2019-05-21,7963.32763671875,25127245056,2864.360107421875,14.949999809265137,62.9900016784668,0.68,4525.717639160156,1.7595723533022967,0.6804061997689476,0
2019-05-22,7680.06640625,24719473175,2856.27001953125,14.75,61.41999816894531,0.69,4532.311672363281,1.694514182041101,0.6267766239697193,1
2019-05-23,7881.8466796875,24457107820,2822.239990234375,16.920000076293945,57.90999984741211,0.65,4539.840256347657,1.7361506649197649,0.6480572488534707,1
2019-05-24,7987.37158203125,25919126991,2826.06005859375,15.850000381469727,58.630001068115234,0.64,4547.678813476563,1.7563622915412413,0.65900743214754,1
2019-05-25,8052.5439453125,22256813107,2826.06005859375,15.850000381469727,58.630001068115234,0.69,4555.636484375,1.7676001965765384,0.6659208363317688,1
2019-05-26,8673.2158203125,26677970091,2826.06005859375,15.850000381469727,58.630001068115234,0.67,4566.351862792969,1.8993752739429948,0.7234298172108476,1
2019-05-27,8805.7783203125,27949839564,2826.06005859375,15.850000381469727,58.630001068115234,0.7,4578.112153320312,1.923451856443936,0.7339632800930548,0
2019-05-28,8719.9619140625,24226919267,2802.389892578125,17.5,59.13999938964844,0.71,4589.783862304687,1.8998632998120981,0.7149790303673121,0
2019-05-29,8659.4873046875,23473479966,2783.02001953125,17.899999618530273,58.810001373291016,0.71,4601.035197753907,1.8820736926582986,0.7012146235069763,0
2019-05-30,8319.47265625,29246528551,2788.860107421875,17.299999237060547,56.59000015258789,0.73,4610.5762109375,1.8044323042560324,0.628009775993643,1
2019-05-31,8574.501953125,25365190957,2752.06005859375,18.709999084472656,53.5,0.61,4621.592370605469,1.8553133347850115,0.6569390350132249,0
2019-06-01,8564.0166015625,22488303544,2752.06005859375,18.709999084472656,53.5,0.62,4632.615002441406,1.8486355108398236,0.6546847148730676,1
2019-06-02,8742.9580078125,20266216022,2752.06005859375,18.709999084472656,53.5,0.63,4647.638041992188,1.8811615553574548,0.6751707620728992,0
2019-06-03,8208.9951171875,22004511436,2744.449951171875,18.860000610351562,53.25,0.66,4660.442868652343,1.7614195364144198,0.5670626417996211,0
2019-06-04,7707.77099609375,24609731549,2803.27001953125,16.969999313354492,53.47999954223633,0.42,4671.103974609375,1.650096216652578,0.48806283985841903,1
2019-06-05,7824.2314453125,21760923463,2826.14990234375,16.09000015258789,51.68000030517578,0.27,4682.453481445313,1.6709683238321096,0.5053077621990143,0
2019-06-06,7822.0234375,19474611077,2843.489990234375,15.930000305175781,52.59000015258789,0.34,4693.4458984375,1.6665843405383747,0.5049604589964605,1
2019-06-07,8043.951171875,19141423231,2873.340087890625,16.299999237060547,53.9900016784668,0.27,4709.308203125,1.7080961417087122,0.5392391365696207,0
2019-06-08,7954.1279296875,16522722810,2873.340087890625,16.299999237060547,53.9900016784668,0.62,4726.8194921875,1.68276532303256,0.5234407219725753,0
2019-06-09,7688.0771484375,16610726547,2873.340087890625,16.299999237060547,53.9900016784668,0.62,4742.249028320312,1.6211879853894111,0.4787044243946651,1
2019-06-10,8000.32958984375,18689275117,2886.72998046875,15.9399995803833,53.2599983215332,0.46,4760.4209765625,1.6805928780737345,0.5295266360429757,0
2019-06-11,7927.71435546875,17107279932,2885.719970703125,15.989999771118164,53.27000045776367,0.61,4778.323999023438,1.6590993739832134,0.5169058174167555,1
2019-06-12,8145.857421875,19034432883,2879.840087890625,15.90999984741211,51.13999938964844,0.6,4799.649486083985,1.697177563797721,0.5514894590878755,1
2019-06-13,8230.923828125,18669407147,2891.639892578125,15.819999694824219,52.279998779296875,0.63,4820.754255371094,1.7073933646284563,0.5645797381524681,1
2019-06-14,8693.8330078125,19831162906,2886.97998046875,15.279999732971191,52.5099983215332,0.67,4845.327770996094,1.7942713927122493,0.628176559127779,1
2019-06-15,8838.375,18371033226,2886.97998046875,15.279999732971191,52.5099983215332,0.75,4870.416046142578,1.814706365177999,0.6455835449739689,1
2019-06-16,8994.48828125,23348550311,2886.97998046875,15.279999732971191,52.5099983215332,0.8,4894.101387939453,1.8378222207278216,0.6638857827338199,1
2019-06-17,9320.3525390625,15562951919,2889.669921875,15.350000381469727,51.93000030517578,0.84,4919.308917236328,1.894646726983489,0.6988450182116988,0
2019-06-18,9081.7626953125,15848210536,2917.75,15.149999618530273,53.900001525878906,0.83,4944.631387939453,1.836691551460035,0.645875754779863,1
2019-06-19,9273.521484375,15546809946,2926.4599609375,14.329999923706055,53.7599983215332,0.82,4969.925635986328,1.8659276141331202,0.6676774790654949,1
2019-06-20,9527.16015625,17846823784,2954.179931640625,14.75,56.650001525878906,0.81,4996.862047119141,1.9066286134000294,0.6944711535493638,1
2019-06-21,10144.556640625,20624008643,2950.4599609375,15.399999618530273,57.43000030517578,0.84,5028.11417602539,2.0175668820321104,0.7477785919872908,1
2019-06-22,10701.69140625,29995204861,2950.4599609375,15.399999618530273,57.43000030517578,0.83,5061.8381640625,2.1141907464029033,0.7843445403737852,1
2019-06-23,10855.37109375,20998326502,2950.4599609375,15.399999618530273,57.43000030517578,0.84,5097.345045166016,2.1296127685224127,0.7932485250732995,1
2019-06-24,11011.1025390625,19271652365,2945.35009765625,15.260000228881836,57.900001525878906,0.8,5134.795048828125,2.1444093550677317,0.8021626116297509,1
2019-06-25,11790.9169921875,24879684533,2917.3798828125,16.280000686645508,57.83000183105469,0.87,5176.649947509765,2.2777118622555377,0.8394831924017229,1
2019-06-26,13016.2314453125,45105733173,2913.780029296875,16.209999084472656,59.380001068115234,0.95,5224.350531005859,2.491454462724661,0.8783238410521954,0
2019-06-27,11182.806640625,39977475223,2924.919921875,15.819999694824219,59.43000030517578,0.92,5262.193392333985,2.125122702049724,0.6319278301827681,1
2019-06-28,12407.33203125,35087757766,2941.760009765625,15.079999923706055,58.470001220703125,0.62,5306.716772460937,2.3380430053545562,0.6937263426057545,0
2019-06-29,11959.37109375,29923961128,2941.760009765625,15.079999923706055,58.470001220703125,0.74,5349.390687255859,2.2356510849434597,0.650686202989542,0
2019-06-30,10817.1552734375,27256473494,2941.760009765625,15.079999923706055,58.470001220703125,0.78,5386.0417126464845,2.0083682694173537,0.555969017373056,0
2019-07-01,10583.134765625,29378589324,2964.330078125,14.0600004196167,59.09000015258789,0.65,5422.38900024414,1.9517476088765486,0.5386681099574243,1
2019-07-02,10801.677734375,31015895223,2973.010009765625,12.930000305175781,56.25,0.63,5460.184964599609,1.9782622391743607,0.5526677261266044,1
2019-07-03,11961.26953125,30796494294,2995.820068359375,12.569999694824219,57.34000015258789,0.79,5503.807503662109,2.173271780179674,0.618773411741642,0
2019-07-04,11215.4375,25920294033,2995.820068359375,12.569999694824219,57.34000015258789,0.76,5543.620495605469,2.0231250513794525,0.5613171372038354,0
2019-07-05,10978.4599609375,23838480210,2990.409912109375,13.279999732971191,57.5099983215332,0.67,5580.783471679688,1.9671897353926966,0.5440316809525317,1
2019-07-06,11208.55078125,21092024306,2990.409912109375,13.279999732971191,57.5099983215332,0.72,5618.345930175781,1.9949912163737697,0.5582556354446855,1
