Date,BTC_LogRet,BTC_RSI,BTC_ATR,BTC_Volume_Log,SP500_LogRet,NASDAQ_LogRet,ETH_LogRet,DXY_LogRet,VIX_LogRet,MSTR_LogRet,TARGET
2020-05-23,0.0029045429371388543,44.80986094791991,474.75697544642856,24.04570376656854,0.0,0.0,0.0073351666648245875,0.0,0.0,0.0,-0.04655584805354227
2020-05-24,-0.04655584805354227,50.51629373833392,424.80552455357144,24.205084322086687,0.0,0.0,-0.03077155127841189,0.0,0.0,0.0,0.013173543308948167
2020-05-25,0.013173543308948167,54.69649582269166,394.24769810267856,24.16650550075493,0.0,0.0,0.014469094808377278,0.0,0.0,0.0,-0.008103063993220552
2020-05-26,-0.008103063993220552,50.49033626145421,383.8490513392857,24.110505830797823,0.01221428502146052,-0.0025536924144436606,-0.016784527401939073,-0.009558828408124451,-0.005340928427787514,0.018941739267926482,0.038410971222694656
2020-05-27,0.038410971222694656,48.516297520252,373.5463169642857,24.211879807746996,0.014718447490314346,0.00552988370024274,0.03389662920488602,0.001515319737947648,-0.014021419077315366,0.009655765977851965,0.03686071480897355
2020-05-28,0.03686071480897355,46.388434960218206,363.51981026785717,24.260364766049904,-0.0021101393249195488,-0.0026873303774737267,0.05122132403953661,-0.006888199065259023,0.03451683330519279,-0.004616708826269091,-0.00913557886418624
2020-05-29,-0.00913557886418624,52.16625479683101,342.083984375,24.21663642400718,0.004800793552307952,0.014634306575283269,0.0037896620879967905,-0.00040667870457291216,-0.03850742841489395,-0.006885019696042152,0.02730538972956484
2020-05-30,0.02730538972956484,55.83163928721865,344.49755859375,24.211343271870057,0.0,0.0,0.09367319345141743,0.0,0.0,0.0,-0.024984292562996217
2020-05-31,-0.024984292562996217,46.143361972869734,329.8304966517857,24.047340615221962,0.0,0.0,-0.048052246501847966,0.0,0.0,0.0,0.07198931640233779
2020-06-01,0.07198931640233779,56.5407819428211,359.3301478794643,24.284280699432436,0.003744216478364391,0.00452735705263977,0.06704243192287875,-0.005199527558490491,0.025835642793460543,-0.015218014581571735,-0.06474947480283666
2020-06-02,-0.06474947480283666,47.51194295674096,389.7119838169643,24.390340589755816,0.008177307282398658,0.006067666879262081,-0.040370979085289166,-0.0016368664740114463,-0.0504919082613202,-0.012392954393212119,0.013229694990896244
2020-06-03,0.013229694990896244,51.703789926705646,379.24197823660717,23.94243998783098,0.01355667081256392,0.004894221046656776,0.028918880994804223,-0.004001025042514643,-0.044959964547610816,0.0681501737875738,0.014793539385652563
2020-06-04,0.014793539385652563,59.90903579232119,356.1742466517857,23.97835034616776,-0.003374389083608904,-0.007761383011005154,0.0010113280587598606,-0.006186846677672824,0.005828639797671805,-0.0339734209745996,-0.013881075272663914
2020-06-05,-0.013881075272663914,56.59477071714682,354.8687220982143,23.880675903839823,0.025874012821635813,0.02002009845092808,-0.013196598186858907,0.0026856966101067147,-0.05127286330163272,-0.0007185202219428784,-0.0012271221586050945
2020-06-06,-0.0012271221586050945,56.092906725336775,354.72684151785717,23.740682261864606,0.0,0.0,0.0029362764545732764,0.0,0.0,0.0,0.010835668358634767
2020-06-07,0.010835668358634767,64.52847160164663,341.09786551339283,23.942751509699583,0.0,0.0,0.013286752165513425,0.0,0.0,0.0,0.0012940603543832425
2020-06-08,0.0012940603543832425,63.386817862074516,332.1752232142857,23.790683515137754,0.011969656405806002,0.00782019983829864,0.0046498864092121145,-0.003306468049043464,0.05127286330163285,0.009142630206101409,0.002474647666023554
2020-06-09,0.002474647666023554,65.09760695141615,327.67347935267856,23.889493461914892,-0.007829743419721978,0.006608450919856404,-0.005693793685942002,-0.0031098091607432428,0.06596622092794538,-0.005395969375690832,0.00756591700730524
2020-06-10,0.00756591700730524,61.84027844198941,314.205078125,23.970012344916526,-0.005327255735182077,0.012670237956294387,0.010291388128967547,-0.0037445499613823646,0.0,-0.014102769083274147,-0.05715571914128428
2020-06-11,-0.05715571914128428,46.72439431915736,334.01695033482144,24.132667585261828,-0.06075269299628893,-0.051404495459607256,-0.06573317506329227,0.007992198467841808,0.39170876180778363,-0.0545604910630646,0.01691958379014404
2020-06-12,0.01691958379014404,50.65475546406086,338.32310267857144,23.841683090461093,0.012976286605211731,0.007822477543699973,0.024684089947786255,0.006080887880907707,-0.12242115289168394,0.005778384454725055,-0.0005872938226618028
2020-06-13,-0.0005872938226618028,46.15830950954207,321.17320033482144,23.58913554042262,0.0,0.0,0.005943040381679141,0.0,0.0,0.0,-0.009382843818570023
2020-06-14,-0.009382843818570023,48.663868602238566,311.64174107142856,23.667269602842346,0.0,0.0,-0.020270905736518265,0.0,0.0,0.0,0.006785862337686215
2020-06-15,0.006785862337686215,33.23441350013526,294.9287806919643,24.007918344950657,0.00827786081817526,0.011636497279003953,-0.018040996406331385,-0.0065979557876870015,-0.0479592141463831,0.03864373370750191,0.00919733936802677
2020-06-16,0.00919733936802677,50.25902207933991,256.15848214285717,23.79436237793464,0.018784852866710527,0.017487842754627572,0.019327861188822952,0.002891953886846593,-0.02144942994569364,-0.0058047089628172985,-0.006075177257296805
2020-06-17,-0.006075177257296805,44.18661213753592,256.30636160714283,23.72784436079375,-0.0036067962326294138,0.003322359042973298,-0.005938236197627628,0.0020606289468201085,-0.005957627095808134,-0.0018876252540185705,-0.00724264397501192
2020-06-18,-0.00724264397501192,36.52095661200255,241.45089285714286,23.600782150120633,0.0005940434038017573,0.0029577446521412455,-0.003986460163973007,0.0026723677574220592,-0.01596186863598208,-0.01882390939168578,-0.013243316204145586
2020-06-19,-0.013243316204145586,36.80888018371852,238.63371930803572,23.70043808935732,-0.005665513565673728,-0.0003406632215102785,-0.02161429515706657,0.0020509090115185353,0.06408305529479859,-0.010688075925926941,0.004760633072752032
2020-06-20,0.004760633072752032,39.0208957693958,236.14690290178572,23.56412876337699,0.0,0.0,0.0093598944834511,0.0,0.0,0.0,-0.003081241183796443
2020-06-21,-0.003081241183796443,33.58906547925838,221.17041015625,23.452705717076416,0.0,0.0,-0.0012413764615540424,0.0,0.0,0.0,0.03642039931563134
2020-06-22,0.03642039931563134,46.4298168988326,239.15471540178572,23.772728883783664,0.006474093296658384,0.012085217112412743,0.05746099934896588,-0.0059591445241145916,-0.10024827566350966,0.004390048806959395,-0.0019773010491619188
2020-06-23,-0.0019773010491619188,45.157004906599155,235.70075334821428,23.556857537240408,0.004298169191483789,0.007816130906815946,0.0066120830316995305,-0.0036132643250425932,-0.012670413734777106,-0.009904891968616982,-0.033370923273779836
2020-06-24,-0.033370923273779836,35.774229046296156,251.52420479910714,23.665687840067765,-0.0261952655956623,-0.020494956777641012,-0.03488344985990488,0.004746181784583317,0.07579149029179619,-0.027252462044726655,-0.005253081495321345
